video_id,cluster,url,motion_mean,cut_rate_per_min,audio_rms_mean,audio_rms_std,visual_density,cluster_id,fusion_strategy,k_selected,video_available,audio_available
WVD03A2dZds,1,https://www.youtube.com/watch?v=WVD03A2dZds,42.17909446515535,66.66666666666666,2362.6672204824595,2204.385995344329,0.0636030815972222,1.0,concat,6.0,1.0,1.0
WWPqeQdUaCs,1,https://www.youtube.com/watch?v=WWPqeQdUaCs,24.5340623488793,38.734177215189874,3086.6656804488875,2294.1106741505832,0.0735972713574423,1.0,concat,6.0,1.0,1.0
WWYmXSXg8-0,1,https://www.youtube.com/watch?v=WWYmXSXg8-0,28.50126725435257,57.599999999999994,5215.978380498085,4346.660051043811,0.0728693704044117,1.0,concat,6.0,1.0,1.0
WYm9s4aoB4Y,1,https://www.youtube.com/watch?v=WYm9s4aoB4Y,20.68351165212766,37.55047106325707,1967.2613337633688,1187.3013205288432,0.056187890625,1.0,concat,6.0,1.0,1.0
WerhWDADdzU,1,https://www.youtube.com/watch?v=WerhWDADdzU,33.74958703310593,96.242774566474,3642.848836967489,1853.2408128093368,0.0791507523148148,1.0,concat,6.0,1.0,1.0
Wp1XAgH7oJE,1,https://www.youtube.com/watch?v=Wp1XAgH7oJE,6.69570950830684,4.409603135717785,2050.0497282612296,2798.5317907941308,0.0829953056469298,1.0,concat,6.0,1.0,1.0
WpSy9qMGgmc,1,https://www.youtube.com/watch?v=WpSy9qMGgmc,30.45433521270752,74.07407407407409,848.7349372094916,451.0523716275356,0.0717524509803921,1.0,concat,6.0,1.0,1.0
WqRKhHbA2mQ,1,https://www.youtube.com/watch?v=WqRKhHbA2mQ,44.24565754731496,101.24688279301746,330.0027863179541,464.39118853699387,0.0899282863646841,1.0,concat,6.0,1.0,1.0
Wtmq5WrTeXw,1,https://www.youtube.com/watch?v=Wtmq5WrTeXw,33.520714236240764,76.34961439588689,7675.983283695916,2680.109293543388,0.0920461071047008,1.0,concat,6.0,1.0,1.0
Wx5Xi7YaHxM,1,https://www.youtube.com/watch?v=Wx5Xi7YaHxM,29.089857202587705,57.485029940119766,3386.253778831845,1766.951572318802,0.1296429959577114,1.0,concat,6.0,1.0,1.0
WzHeu7VvDV4,1,https://www.youtube.com/watch?v=WzHeu7VvDV4,37.67897961356423,102.08955223880598,2046.9958104702964,2570.30435334092,0.1022022192028985,1.0,concat,6.0,1.0,1.0
WzYwioaYmDY,1,https://www.youtube.com/watch?v=WzYwioaYmDY,12.496309207986902,2.6614095613602755,558.1680037348842,730.2615617055442,0.0856530203227124,1.0,concat,6.0,1.0,1.0
X-H-8yJ6lR0,1,https://www.youtube.com/watch?v=X-H-8yJ6lR0,27.05306716526256,60.547588005215125,3400.0641200597343,2395.1187711967946,0.1190785047743055,1.0,concat,6.0,1.0,1.0
X03RX-_TJ7c,1,https://www.youtube.com/watch?v=X03RX-_TJ7c,36.14028976758321,82.62295081967214,1532.2084662894324,1267.0123146134863,0.0510776696265938,1.0,concat,6.0,1.0,1.0
X3OE4dk4Pb0,1,https://www.youtube.com/watch?v=X3OE4dk4Pb0,32.14697020877024,60.178306092124814,2968.629258770209,3576.718624226617,0.0798678626543209,1.0,concat,6.0,1.0,1.0
X3qqCTiz7qk,1,https://www.youtube.com/watch?v=X3qqCTiz7qk,8.105501358691244,0.0,5494.578149436958,4503.7024163119295,0.2396664597130243,1.0,concat,6.0,1.0,1.0
X7Uw6gLht6Y,1,https://www.youtube.com/watch?v=X7Uw6gLht6Y,24.26685823521144,23.485554520037276,6413.26615783365,5386.098843535671,0.1238767119984567,1.0,concat,6.0,1.0,1.0
XAy7xKdtT6Q,1,https://www.youtube.com/watch?v=XAy7xKdtT6Q,39.06521087739526,97.92,3162.849444562871,3355.0994461508844,0.1609461805555555,1.0,concat,6.0,1.0,1.0
XDsWBczG09k,1,https://www.youtube.com/watch?v=XDsWBczG09k,30.770711355147853,61.741424802110814,549.1746193815411,486.79016712557376,0.1035232802930883,1.0,concat,6.0,1.0,1.0
XGgCyO45gTU,1,https://www.youtube.com/watch?v=XGgCyO45gTU,19.872788429260257,22.929936305732483,2647.683663436582,1299.5986584156378,0.1772447127525252,1.0,concat,6.0,1.0,1.0
XHLd3d0tMRg,1,https://www.youtube.com/watch?v=XHLd3d0tMRg,12.38330225430821,27.41514360313316,1053.9472765839646,1381.1897712554903,0.0915874113859953,1.0,concat,6.0,1.0,1.0
XIVM4kBU40Q,1,https://www.youtube.com/watch?v=XIVM4kBU40Q,27.623766953383036,51.1386466116588,2853.143668238984,1987.4322929328405,0.1297448898115618,1.0,concat,6.0,1.0,1.0
XKSx1GVWcqs,1,https://www.youtube.com/watch?v=XKSx1GVWcqs,33.891608068867335,68.71668897593047,8950.554944865658,3926.4522726023706,0.0898623708223395,1.0,concat,6.0,1.0,1.0
XL8kiQkJ3Jg,1,https://www.youtube.com/watch?v=XL8kiQkJ3Jg,24.660539381844657,56.771799628942496,6367.038503227504,3811.284762515624,0.0905262586805555,1.0,concat,6.0,1.0,1.0
XLb1g8qePow,1,https://www.youtube.com/watch?v=XLb1g8qePow,47.180724143981934,73.86018237082067,4236.999716936156,4267.52842340941,0.0587330334595959,1.0,concat,6.0,1.0,1.0
XMdOEdDsO_A,1,https://www.youtube.com/watch?v=XMdOEdDsO_A,16.793061524171094,25.454545454545453,3747.29257385182,3447.0417109515606,0.090159472327441,1.0,concat,6.0,1.0,1.0
XO2Qvscmuoo,1,https://www.youtube.com/watch?v=XO2Qvscmuoo,29.934310883966113,71.19675456389452,3325.271234556352,5242.799486531703,0.0779532630997474,1.0,concat,6.0,1.0,1.0
XOKHCbs6rkI,1,https://www.youtube.com/watch?v=XOKHCbs6rkI,14.289955905933477,6.0,5948.743424066802,4532.016438626767,0.0731095269097222,1.0,concat,6.0,1.0,1.0
XPHlxjRdFYA,1,https://www.youtube.com/watch?v=XPHlxjRdFYA,19.779015103824268,26.824004724557213,3576.6370555563153,1884.0731918663837,0.0726720985900673,1.0,concat,6.0,1.0,1.0
XPRC-Lq4qI8,1,https://www.youtube.com/watch?v=XPRC-Lq4qI8,36.209013808857314,91.47982062780268,5918.841285046935,4246.3248580463705,0.2197533757716049,1.0,concat,6.0,1.0,1.0
XPq7Tha19EE,1,https://www.youtube.com/watch?v=XPq7Tha19EE,25.88168793339883,92.44762331838564,1594.2632737118977,1587.9658867282844,0.0590459526909722,1.0,concat,6.0,1.0,1.0
XPqDLzaidhw,1,https://www.youtube.com/watch?v=XPqDLzaidhw,28.008167841495613,55.93220338983051,85.18382876543771,139.00927852688056,0.0883132503531073,1.0,concat,6.0,1.0,1.0
XSMRokKB3s4,1,https://www.youtube.com/watch?v=XSMRokKB3s4,24.58616805076599,40.6015037593985,1686.403684997559,1862.2967768771948,0.1118277391975308,1.0,concat,6.0,1.0,1.0
XSglOs1jBCI,1,https://www.youtube.com/watch?v=XSglOs1jBCI,8.400336223773659,2.869287991498406,1662.2699856381605,948.458020710676,0.07128916625166,1.0,concat,6.0,1.0,1.0
XUMumi5farA,1,https://www.youtube.com/watch?v=XUMumi5farA,27.677474184239163,62.60869565217391,719.5712378053123,928.253383102062,0.0758778211805555,1.0,concat,6.0,1.0,1.0
XV5vlrKEe8I,1,https://www.youtube.com/watch?v=XV5vlrKEe8I,8.431748541338104,2.6627218934911245,2447.8176073470277,2382.9541670155263,0.1097538354511426,1.0,concat,6.0,1.0,1.0
XWAGjMz6bWY,1,https://www.youtube.com/watch?v=XWAGjMz6bWY,22.96715146358882,36.825790452572846,4649.6453473525435,3529.716802785172,0.0785001929012345,1.0,concat,6.0,1.0,1.0
XYcqttHdAkA,1,https://www.youtube.com/watch?v=XYcqttHdAkA,24.11395402633361,31.334622823984528,1179.655644385735,1311.4480733185403,0.071106990992351,1.0,concat,6.0,1.0,1.0
XdtRYvFbsww,1,https://www.youtube.com/watch?v=XdtRYvFbsww,29.4982935749524,36.8503937007874,2850.321045613361,2627.8294718042534,0.0870960470715408,1.0,concat,6.0,1.0,1.0
Xf7bglJOXa8,1,https://www.youtube.com/watch?v=Xf7bglJOXa8,16.787283307030087,19.53125,1122.2191122336596,633.893392338852,0.0675802230834961,1.0,concat,6.0,1.0,1.0
XgQU8WBlckI,1,https://www.youtube.com/watch?v=XgQU8WBlckI,35.18456204732259,109.35601458080194,11663.72793224246,6606.80598331134,0.0605377998737373,1.0,concat,6.0,1.0,1.0
Xhp6C5SZXAM,1,https://www.youtube.com/watch?v=Xhp6C5SZXAM,14.713714985331151,0.759493670886076,7107.381613896369,5297.005448196087,0.1077644822433192,1.0,concat,6.0,1.0,1.0
Xj_UM17LlBo,1,https://www.youtube.com/watch?v=Xj_UM17LlBo,57.43056735992432,119.04761904761904,5368.5155234035055,1542.2287219802815,0.0817497519841269,1.0,concat,6.0,1.0,1.0
Xk-jlPLI4FE,1,https://www.youtube.com/watch?v=Xk-jlPLI4FE,35.598952236175535,69.32270916334662,4973.300627850499,3245.083613759856,0.0752159395627062,1.0,concat,6.0,1.0,1.0
XneILp0MZek,1,https://www.youtube.com/watch?v=XneILp0MZek,30.99685365212064,51.17056856187291,11516.710782137783,3619.522301090521,0.0852220255533854,1.0,concat,6.0,1.0,1.0
XqrheUJMLAk,1,https://www.youtube.com/watch?v=XqrheUJMLAk,23.356416648084465,34.97757847533632,1591.4247767421175,1777.806619363295,0.0506078317901234,1.0,concat,6.0,1.0,1.0
XrQwKEiBysg,1,https://www.youtube.com/watch?v=XrQwKEiBysg,16.448259914622586,7.011686143572621,416.61158536668773,524.7867526218927,0.0803621961805555,1.0,concat,6.0,1.0,1.0
XshFRNVqBLQ,1,https://www.youtube.com/watch?v=XshFRNVqBLQ,7.582972082542256,11.214953271028037,909.4701264692968,608.2052686578095,0.0612045272435897,1.0,concat,6.0,1.0,1.0
Xtl7grMhPNg,1,https://www.youtube.com/watch?v=Xtl7grMhPNg,44.43786121886453,100.69930069930072,6479.218572612061,5290.34927620398,0.0893727632924335,1.0,concat,6.0,1.0,1.0
XubkvgYhOWw,1,https://www.youtube.com/watch?v=XubkvgYhOWw,10.948184249729946,4.090909090909091,5750.1609132251015,4766.975831224825,0.0831744791666666,1.0,concat,6.0,1.0,1.0
Xxrw4rAK9k4,1,https://www.youtube.com/watch?v=Xxrw4rAK9k4,18.69652642025037,18.70824053452116,2749.064772090396,2991.855748648378,0.0536084587191358,1.0,concat,6.0,1.0,1.0
XzkiqGhTF9o,1,https://www.youtube.com/watch?v=XzkiqGhTF9o,27.29693855964305,43.77431906614786,3315.388303137497,2708.709849847306,0.1428897793982755,1.0,concat,6.0,1.0,1.0
Y1Kd-zxDTpU,1,https://www.youtube.com/watch?v=Y1Kd-zxDTpU,23.324222771153934,46.28736740597879,1153.2249703137172,1132.873357995956,0.0840800116409762,1.0,concat,6.0,1.0,1.0
Y4sbqU237zY,1,https://www.youtube.com/watch?v=Y4sbqU237zY,5.55504366033005,0.0,4553.241433449824,4060.1488470959166,0.1099160335735171,1.0,concat,6.0,1.0,1.0
Y6BlaZClfiw,1,https://www.youtube.com/watch?v=Y6BlaZClfiw,15.961227303841612,6.511309115832762,2501.3987260398835,2566.660290312889,0.1246629804033485,1.0,concat,6.0,1.0,1.0
Y6hQFir_YGc,1,https://www.youtube.com/watch?v=Y6hQFir_YGc,24.38867016588704,45.70575056011949,1299.7011630961483,1570.4619506662402,0.0685027488425926,1.0,concat,6.0,1.0,1.0
Y8MjqkqclkY,1,https://www.youtube.com/watch?v=Y8MjqkqclkY,41.41682730494319,104.27807486631016,1234.5040970700418,1345.8340954485511,0.0268922362110311,1.0,concat,6.0,1.0,1.0
Y8W2d8cZECs,1,https://www.youtube.com/watch?v=Y8W2d8cZECs,44.36621151927002,109.95436037016874,4933.285370427912,3629.9724167213744,0.1615962029145623,1.0,concat,6.0,1.0,1.0
Y8Y8kPec7H8,1,https://www.youtube.com/watch?v=Y8Y8kPec7H8,36.1746772892219,72.14824982841455,3310.882947471769,2222.695786136643,0.1367356097111936,1.0,concat,6.0,1.0,1.0
YBBw2r0O8W8,1,https://www.youtube.com/watch?v=YBBw2r0O8W8,48.26371085929544,99.3202734375,3209.459951625463,2065.8920346865007,0.090660132789039,1.0,concat,6.0,1.0,1.0
YD8GmFqATPs,1,https://www.youtube.com/watch?v=YD8GmFqATPs,10.156803904687957,0.7320048800325336,656.346210894992,797.7118786012186,0.1071540745680894,1.0,concat,6.0,1.0,1.0
YDSj6KGkBLU,1,https://www.youtube.com/watch?v=YDSj6KGkBLU,19.73730673108782,29.23433874709977,5238.204957240764,7291.747557349176,0.0729783285440613,1.0,concat,6.0,1.0,1.0
YFEXKye4XzI,1,https://www.youtube.com/watch?v=YFEXKye4XzI,27.671384119805488,76.47951441578148,131.30498932080866,188.40789107587148,0.1568136442550505,1.0,concat,6.0,1.0,1.0
YH1UZhSwO80,1,https://www.youtube.com/watch?v=YH1UZhSwO80,41.45863274165562,115.3125,5413.966530805576,1715.165844574815,0.1004374596253229,1.0,concat,6.0,1.0,1.0
YH7uaJWOF4I,1,https://www.youtube.com/watch?v=YH7uaJWOF4I,5.093686066741167,0.0,3051.51282972448,2639.473974481066,0.0860777698863636,1.0,concat,6.0,1.0,1.0
YHws6Aq4eDM,1,https://www.youtube.com/watch?v=YHws6Aq4eDM,25.92807523529939,33.7123745819398,2058.0080149672735,2390.4827026337334,0.0536748263888888,1.0,concat,6.0,1.0,1.0
YLyawLy0xZY,1,https://www.youtube.com/watch?v=YLyawLy0xZY,6.390677648995604,1.4274385408406027,3628.4588583856366,2653.5930390026388,0.1222921772875816,1.0,concat,6.0,1.0,1.0
YN-_hYU4olQ,1,https://www.youtube.com/watch?v=YN-_hYU4olQ,28.56649797004566,52.17391304347826,1082.0936299996442,776.7432518064627,0.0635159991618773,1.0,concat,6.0,1.0,1.0
YNGkRufI3dU,1,https://www.youtube.com/watch?v=YNGkRufI3dU,15.258889567583129,5.3999999999999995,3506.5513750215277,1618.1192109038511,0.1562623730306799,1.0,concat,6.0,1.0,1.0
YNeHoPUkSQA,1,https://www.youtube.com/watch?v=YNeHoPUkSQA,26.27121035257975,59.2755214050494,4818.383640907689,3514.469360771879,0.1356523224043715,1.0,concat,6.0,1.0,1.0
YOEaOw6ZP_k,1,https://www.youtube.com/watch?v=YOEaOw6ZP_k,19.48872188159398,27.307206068268012,6061.318121391643,4313.935339674555,0.0380067479035639,1.0,concat,6.0,1.0,1.0
YPMoZxdAkLQ,1,https://www.youtube.com/watch?v=YPMoZxdAkLQ,28.48186549960181,58.33333333333333,7260.3001632161395,4683.156953335421,0.1296585313637336,1.0,concat,6.0,1.0,1.0
YQPUOtB1nac,1,https://www.youtube.com/watch?v=YQPUOtB1nac,16.368663316965105,20.973782771535586,807.9442352309371,995.7404896954184,0.0859545376121463,1.0,concat,6.0,1.0,1.0
YQi7paXNitk,1,https://www.youtube.com/watch?v=YQi7paXNitk,36.65577482004635,102.1834061135371,3239.847954095657,1797.947879472404,0.0752591565860215,1.0,concat,6.0,1.0,1.0
YSKYuBsKHmY,1,https://www.youtube.com/watch?v=YSKYuBsKHmY,38.51796340942383,116.54676258992804,2199.4349544499373,2363.8128649097803,0.1002196180555555,1.0,concat,6.0,1.0,1.0
YV8zEC1EDnk,1,https://www.youtube.com/watch?v=YV8zEC1EDnk,46.96170282363891,116.45101663585952,4659.446036647743,3535.132857273553,0.1746710773273273,1.0,concat,6.0,1.0,1.0
YZ2-ceHVbBQ,1,https://www.youtube.com/watch?v=YZ2-ceHVbBQ,39.44057114919027,101.8867924528302,7116.6373737866115,3905.8061006720513,0.0490880208333333,1.0,concat,6.0,1.0,1.0
YahhvZuxLMs,1,https://www.youtube.com/watch?v=YahhvZuxLMs,24.801496233258927,46.588235294117645,5341.610613070261,2072.274145398625,0.1283752394636015,1.0,concat,6.0,1.0,1.0
Yb94YtS0ZIk,1,https://www.youtube.com/watch?v=Yb94YtS0ZIk,16.262195661034383,8.395522388059701,2285.817469106804,2194.519889081798,0.0691930097415123,1.0,concat,6.0,1.0,1.0
YbTLpCk_f5I,1,https://www.youtube.com/watch?v=YbTLpCk_f5I,30.25948362350464,68.57142857142857,3193.339861089533,3884.7548005096046,0.0393921544312169,1.0,concat,6.0,1.0,1.0
YcLP1U8e1tQ,1,https://www.youtube.com/watch?v=YcLP1U8e1tQ,31.40864044580704,75.50335570469798,3240.033718086206,2484.147667241718,0.0264564098011363,1.0,concat,6.0,1.0,1.0
Ye-AFVPpfOk,1,https://www.youtube.com/watch?v=Ye-AFVPpfOk,26.562341437143974,71.65867840025143,735.4975196420975,954.106261330108,0.0525597279378143,1.0,concat,6.0,1.0,1.0
Yj_ORABqYrU,1,https://www.youtube.com/watch?v=Yj_ORABqYrU,40.69088225297525,87.23205964585274,5114.373405505078,4096.129121010282,0.1587576557677469,1.0,concat,6.0,1.0,1.0
YkLlI9XybaE,1,https://www.youtube.com/watch?v=YkLlI9XybaE,24.523627999317217,44.3208895949166,5408.118364911827,1769.8652982109757,0.0449311239252645,1.0,concat,6.0,1.0,1.0
YmlP7fQGi48,1,https://www.youtube.com/watch?v=YmlP7fQGi48,40.74853758976377,103.27022375215144,3692.57357136356,4118.1050227126325,0.0910026783594492,1.0,concat,6.0,1.0,1.0
Yu-ZKgVahyY,1,https://www.youtube.com/watch?v=Yu-ZKgVahyY,16.265617950542552,19.08127208480565,1252.1676335979153,940.6621117482604,0.0512350374634502,1.0,concat,6.0,1.0,1.0
YuHTNDV53fg,1,https://www.youtube.com/watch?v=YuHTNDV53fg,8.567754995148137,4.511278195488722,3110.0738513649794,2843.856589135797,0.1286861818415637,1.0,concat,6.0,1.0,1.0
YuvceDEJRHI,1,https://www.youtube.com/watch?v=YuvceDEJRHI,25.379050882614177,42.12631511760263,918.6599326346128,1036.0617823909872,0.0874044080284552,1.0,concat,6.0,1.0,1.0
YvR9cgTRB1U,1,https://www.youtube.com/watch?v=YvR9cgTRB1U,7.832438396472557,0.0,1578.013813678305,811.989319822487,0.071041540250809,1.0,concat,6.0,1.0,1.0
YxDyhgnVbd4,1,https://www.youtube.com/watch?v=YxDyhgnVbd4,20.24337336421013,33.973889816360604,2937.414503512418,2472.516566817747,0.1371407326658053,1.0,concat,6.0,1.0,1.0
YxRfTXrz6FA,1,https://www.youtube.com/watch?v=YxRfTXrz6FA,7.0150241156419115,0.0,5396.075270032883,3735.83711513719,0.1129930555555555,1.0,concat,6.0,1.0,1.0
Z0kja_pPnvU,1,https://www.youtube.com/watch?v=Z0kja_pPnvU,16.518141660257733,21.20022434099832,930.7402713206508,1446.7708526541012,0.0660073456465919,1.0,concat,6.0,1.0,1.0
Z3IV-_hw71s,1,https://www.youtube.com/watch?v=Z3IV-_hw71s,25.09645476606157,56.18115055079559,1890.357038602023,2168.00473527292,0.12465811353211,1.0,concat,6.0,1.0,1.0
Z5uAs7e9DVI,1,https://www.youtube.com/watch?v=Z5uAs7e9DVI,29.111372167413887,81.81818181818183,2848.1471157862293,2176.702097837017,0.0708550347222222,1.0,concat,6.0,1.0,1.0
Z6J5B-5iFOQ,1,https://www.youtube.com/watch?v=Z6J5B-5iFOQ,20.344873241349763,29.990199281280628,1573.7007685423646,1914.1613568379216,0.0910672637195122,1.0,concat,6.0,1.0,1.0
Z8VMO6rk4pE,1,https://www.youtube.com/watch?v=Z8VMO6rk4pE,27.014087928915924,60.12526096033403,2159.958154365289,1222.7144860102048,0.0988802897135416,1.0,concat,6.0,1.0,1.0
Z9uUHM28hKQ,1,https://www.youtube.com/watch?v=Z9uUHM28hKQ,14.237071123990146,5.325443786982248,6317.187750121295,1770.6403059940224,0.0405149833937198,1.0,concat,6.0,1.0,1.0
ZC3vG-ilP0w,1,https://www.youtube.com/watch?v=ZC3vG-ilP0w,30.531265493539664,75.38304392236977,4539.496983550533,5107.662628789739,0.1171646806607744,1.0,concat,6.0,1.0,1.0
ZC4TBkt84mA,1,https://www.youtube.com/watch?v=ZC4TBkt84mA,42.17314384857545,65.59139784946237,2915.2700648449813,3090.7787895115757,0.0653777591765873,1.0,concat,6.0,1.0,1.0
ZCJoVLu1SGw,1,https://www.youtube.com/watch?v=ZCJoVLu1SGw,7.048666935868379,0.0,2675.6057240698624,2704.4993431173793,0.1339689740143369,1.0,concat,6.0,1.0,1.0
ZFUmal6HAUo,1,https://www.youtube.com/watch?v=ZFUmal6HAUo,29.61671154750021,61.64383561643836,473.0290454927038,496.3012403563976,0.0682615518162393,1.0,concat,6.0,1.0,1.0
ZGk8-vCUXMc,1,https://www.youtube.com/watch?v=ZGk8-vCUXMc,24.574632780892507,46.588235294117645,5585.09537265537,7544.3158907598045,0.1255998720760233,1.0,concat,6.0,1.0,1.0
ZK28SSAPCFg,1,https://www.youtube.com/watch?v=ZK28SSAPCFg,27.485731713233456,50.93432995194875,2158.505128655861,1858.984051997695,0.1386238888888888,1.0,concat,6.0,1.0,1.0
ZKx-vosMUqk,1,https://www.youtube.com/watch?v=ZKx-vosMUqk,13.91074865530519,25.4014598540146,940.5031337043484,1331.3174565671636,0.0919651637266828,1.0,concat,6.0,1.0,1.0
ZP_4ZwFkoTw,1,https://www.youtube.com/watch?v=ZP_4ZwFkoTw,24.86491389274597,41.302738712065135,1822.451039429252,2254.7013694974885,0.0731150316697191,1.0,concat,6.0,1.0,1.0
ZUd5aPZc97o,1,https://www.youtube.com/watch?v=ZUd5aPZc97o,16.244190614474448,23.601398601398603,2651.0314000319795,2543.3306102379256,0.0502625586219336,1.0,concat,6.0,1.0,1.0
ZVZKiAXkiCc,1,https://www.youtube.com/watch?v=ZVZKiAXkiCc,24.743177068644556,48.75846501128668,2430.7621081281327,2228.032391822307,0.0804405381944444,1.0,concat,6.0,1.0,1.0
ZWNPna7Lz18,1,https://www.youtube.com/watch?v=ZWNPna7Lz18,18.146490172642032,37.56019261637239,987.8877179207058,1480.3794343607983,0.0652925553902116,1.0,concat,6.0,1.0,1.0
ZXrcyFC-FV0,1,https://www.youtube.com/watch?v=ZXrcyFC-FV0,19.58701856594832,49.03816377171216,9179.28076128485,6629.531547360104,0.0745921635536398,1.0,concat,6.0,1.0,1.0
ZZUAlSmrFK8,1,https://www.youtube.com/watch?v=ZZUAlSmrFK8,32.071232735609804,65.1085141903172,3293.5404384240524,2488.523971880677,0.0838828486689814,1.0,concat,6.0,1.0,1.0
Z_nbq84ycX4,1,https://www.youtube.com/watch?v=Z_nbq84ycX4,5.653397126992544,0.0,755.5530052954477,570.701266569101,0.0035290727459016,1.0,concat,6.0,1.0,1.0
Za-y0IeKGDg,1,https://www.youtube.com/watch?v=Za-y0IeKGDg,0.2302083282007111,0.0,3482.3574398378782,2494.838908161463,0.1016423611111111,1.0,concat,6.0,1.0,1.0
ZaVHv29SUKw,1,https://www.youtube.com/watch?v=ZaVHv29SUKw,0.3134842859581113,0.0,9523.318951184236,2884.416579515813,0.1816241319444444,1.0,concat,6.0,1.0,1.0
ZaqaQypZ_Eg,1,https://www.youtube.com/watch?v=ZaqaQypZ_Eg,38.34209477274042,82.63473053892216,1993.515512088611,1884.0738177940684,0.0518569910862354,1.0,concat,6.0,1.0,1.0
ZdU_fKOb67I,1,https://www.youtube.com/watch?v=ZdU_fKOb67I,24.809394995371505,52.69899359560842,2626.2742621706243,2268.2030823403093,0.0831937309741248,1.0,concat,6.0,1.0,1.0
ZdjWQJDa7_8,1,https://www.youtube.com/watch?v=ZdjWQJDa7_8,9.00106144134815,0.0,3431.4144995139172,3501.887950647012,0.1089091730442177,1.0,concat,6.0,1.0,1.0
Zf0rHlvSp6w,1,https://www.youtube.com/watch?v=Zf0rHlvSp6w,27.1024847984314,71.91780821917808,3196.826772415925,2778.5412443923537,0.0407229052823315,1.0,concat,6.0,1.0,1.0
ZfOvjZBKU6Q,1,https://www.youtube.com/watch?v=ZfOvjZBKU6Q,44.049671109786814,88.663282571912,431.15804254014927,291.1863401601993,0.1340021028951486,1.0,concat,6.0,1.0,1.0
ZjRIc9Pki4A,1,https://www.youtube.com/watch?v=ZjRIc9Pki4A,35.86366306172774,72.91991274540355,3155.564885455612,1589.954679639024,0.0638809533063847,1.0,concat,6.0,1.0,1.0
Zn-zdjmFRho,1,https://www.youtube.com/watch?v=Zn-zdjmFRho,32.274969099656396,91.36127710843373,3874.4639512828417,2584.348842497918,0.0674667038690476,1.0,concat,6.0,1.0,1.0
ZoHZhEsdJ5w,1,https://www.youtube.com/watch?v=ZoHZhEsdJ5w,41.02113291422526,97.5,4974.125033666217,1785.719378863634,0.1256928168402777,1.0,concat,6.0,1.0,1.0
Zp1Y6UhPoq4,1,https://www.youtube.com/watch?v=Zp1Y6UhPoq4,8.665035173526178,9.202453987730062,6760.027019092148,4580.250679101359,0.0908704079198473,1.0,concat,6.0,1.0,1.0
Zpka-S9CMag,1,https://www.youtube.com/watch?v=Zpka-S9CMag,42.49112934427163,90.80301990391214,6651.111586393064,6149.074568180356,0.0961196358618233,1.0,concat,6.0,1.0,1.0
Zq0kkrlfgnE,1,https://www.youtube.com/watch?v=Zq0kkrlfgnE,19.09042247425426,23.891402714932127,578.9126327505838,1206.933901509928,0.0613805183531745,1.0,concat,6.0,1.0,1.0
ZrVmr79ef_Y,1,https://www.youtube.com/watch?v=ZrVmr79ef_Y,19.638078277102775,26.58052607291186,3974.989918121418,4227.132973219622,0.1058684009755863,1.0,concat,6.0,1.0,1.0
ZsxjD8hGAPA,1,https://www.youtube.com/watch?v=ZsxjD8hGAPA,26.296362998630475,58.803198109934534,3024.4337139237264,3020.738664107794,0.1083479792935058,1.0,concat,6.0,1.0,1.0
Ztm5XOzOZ-I,1,https://www.youtube.com/watch?v=Ztm5XOzOZ-I,35.508714099506754,95.62841530054644,4639.154893593323,1853.6207691116097,0.0798842749849033,1.0,concat,6.0,1.0,1.0
ZtndEEs0yd8,1,https://www.youtube.com/watch?v=ZtndEEs0yd8,19.039644479751587,27.82071097372488,5850.095453875507,3946.297937620765,0.0474484654374201,1.0,concat,6.0,1.0,1.0
Zxm7Gh0hobg,1,https://www.youtube.com/watch?v=Zxm7Gh0hobg,33.56882073852553,48.21428571428571,3839.4514203618346,2364.833510515507,0.0569031479779411,1.0,concat,6.0,1.0,1.0
_-Cmyo3DexQ,1,https://www.youtube.com/watch?v=_-Cmyo3DexQ,35.67455416633969,78.99686520376176,6331.749734992217,3535.9457719158027,0.0352892593265503,1.0,concat,6.0,1.0,1.0
_-K2GykfZs8,1,https://www.youtube.com/watch?v=_-K2GykfZs8,17.09777531027794,7.461139896373057,1769.3754239536468,1682.3003711910412,0.0974072516025641,1.0,concat,6.0,1.0,1.0
_06-rRZIfC4,1,https://www.youtube.com/watch?v=_06-rRZIfC4,19.784965401887895,22.40663900414938,4836.048170416458,4239.253473737772,0.0338911394032921,1.0,concat,6.0,1.0,1.0
_3jTt090KCY,1,https://www.youtube.com/watch?v=_3jTt090KCY,14.711517894043112,17.821782178217823,3820.5339757930224,1876.7310127789283,0.1103235918209876,1.0,concat,6.0,1.0,1.0
_6FdMsFk2jk,1,https://www.youtube.com/watch?v=_6FdMsFk2jk,16.544690320889156,10.967250571210966,4203.488122045776,4096.279113619839,0.0633785610006313,1.0,concat,6.0,1.0,1.0
_DPLA2PN9h0,1,https://www.youtube.com/watch?v=_DPLA2PN9h0,16.746863451871004,10.714285714285715,6748.828958740395,5085.94850682757,0.1212210648148148,1.0,concat,6.0,1.0,1.0
_EoVKAgZwlw,1,https://www.youtube.com/watch?v=_EoVKAgZwlw,37.8898318862915,78.94736842105263,3092.5208515071067,2937.517175212197,0.088885862116228,1.0,concat,6.0,1.0,1.0
_GtoZsG9b2g,1,https://www.youtube.com/watch?v=_GtoZsG9b2g,8.557921058145062,8.237986270022883,1383.0693406054847,1288.1578670686963,0.1108697990859449,1.0,concat,6.0,1.0,1.0
