video_id,cluster,cluster_id,fusion_strategy,k_selected
YH7uaJWOF4I,1,1,concat,6
YHws6Aq4eDM,1,1,concat,6
YLyawLy0xZY,1,1,concat,6
YN-_hYU4olQ,1,1,concat,6
YNGkRufI3dU,1,1,concat,6
YNeHoPUkSQA,1,1,concat,6
YOEaOw6ZP_k,1,1,concat,6
YPMoZxdAkLQ,1,1,concat,6
YQPUOtB1nac,1,1,concat,6
YQi7paXNitk,1,1,concat,6
YSKYuBsKHmY,1,1,concat,6
YV8zEC1EDnk,1,1,concat,6
YZ2-ceHVbBQ,1,1,concat,6
YahhvZuxLMs,1,1,concat,6
Yb94YtS0ZIk,1,1,concat,6
YbTLpCk_f5I,1,1,concat,6
YcLP1U8e1tQ,1,1,concat,6
Ye-AFVPpfOk,1,1,concat,6
Yj_ORABqYrU,1,1,concat,6
YkLlI9XybaE,1,1,concat,6
YmlP7fQGi48,1,1,concat,6
Yu-ZKgVahyY,1,1,concat,6
YuHTNDV53fg,1,1,concat,6
YuvceDEJRHI,1,1,concat,6
YvR9cgTRB1U,1,1,concat,6
YxDyhgnVbd4,1,1,concat,6
YxRfTXrz6FA,1,1,concat,6
Z0kja_pPnvU,1,1,concat,6
Z3IV-_hw71s,1,1,concat,6
Z5uAs7e9DVI,1,1,concat,6
Z6J5B-5iFOQ,1,1,concat,6
Z8VMO6rk4pE,1,1,concat,6
Z9uUHM28hKQ,1,1,concat,6
ZC3vG-ilP0w,1,1,concat,6
ZC4TBkt84mA,1,1,concat,6
ZCJoVLu1SGw,1,1,concat,6
ZFUmal6HAUo,1,1,concat,6
ZGk8-vCUXMc,1,1,concat,6
ZK28SSAPCFg,1,1,concat,6
ZKx-vosMUqk,1,1,concat,6
ZP_4ZwFkoTw,1,1,concat,6
ZUd5aPZc97o,1,1,concat,6
ZVZKiAXkiCc,1,1,concat,6
ZWNPna7Lz18,1,1,concat,6
ZXrcyFC-FV0,1,1,concat,6
ZZUAlSmrFK8,1,1,concat,6
Z_nbq84ycX4,1,1,concat,6
Za-y0IeKGDg,1,1,concat,6
ZaVHv29SUKw,1,1,concat,6
ZaqaQypZ_Eg,1,1,concat,6
ZdU_fKOb67I,1,1,concat,6
ZdjWQJDa7_8,1,1,concat,6
Zf0rHlvSp6w,1,1,concat,6
ZfOvjZBKU6Q,1,1,concat,6
ZjRIc9Pki4A,1,1,concat,6
Zn-zdjmFRho,1,1,concat,6
ZoHZhEsdJ5w,1,1,concat,6
Zp1Y6UhPoq4,1,1,concat,6
Zpka-S9CMag,1,1,concat,6
Zq0kkrlfgnE,1,1,concat,6
ZrVmr79ef_Y,1,1,concat,6
ZsxjD8hGAPA,1,1,concat,6
Ztm5XOzOZ-I,1,1,concat,6
ZtndEEs0yd8,1,1,concat,6
Zxm7Gh0hobg,1,1,concat,6
_-Cmyo3DexQ,1,1,concat,6
_-K2GykfZs8,1,1,concat,6
_06-rRZIfC4,1,1,concat,6
_3jTt090KCY,1,1,concat,6
_6FdMsFk2jk,1,1,concat,6
_DPLA2PN9h0,1,1,concat,6
_EoVKAgZwlw,1,1,concat,6
_GtoZsG9b2g,1,1,concat,6
_Gy2wlVRY6Q,1,1,concat,6
_HV_iwHNkow,1,1,concat,6
_I54HX4kG10,1,1,concat,6
_KQY3XFfB1k,1,1,concat,6
_Lzt9WiYmXU,1,1,concat,6
_NWqeaQWepQ,1,1,concat,6
_NXjm8atBV0,1,1,concat,6
_PPQasg4YhM,1,1,concat,6
_V54Fmst7Rg,1,1,concat,6
_XYj4IJrqI0,1,1,concat,6
_Yn_LvAf7SI,1,1,concat,6
__BjWUE1rt0,1,1,concat,6
_dbNwUa2hiI,1,1,concat,6
_fJ9_e4tO7w,1,1,concat,6
_fLky1nutQo,1,1,concat,6
_hGBoM0Ihwc,1,1,concat,6
_jKXS6OeqQg,1,1,concat,6
_jShWDT1Uag,1,1,concat,6
_kCLG_-XOhg,1,1,concat,6
_kLk2lqDhxI,1,1,concat,6
_ke7NVVYaRQ,1,1,concat,6
_poD-T08M94,1,1,concat,6
_s8uYplJKjo,1,1,concat,6
_sBRk9ADpK8,1,1,concat,6
_uLgwb8nvLI,1,1,concat,6
_uUvKwVn2Xk,1,1,concat,6
_w057ZoLbPU,1,1,concat,6
_xaY9WUDQyA,1,1,concat,6
_y19N6NS1rU,1,1,concat,6
_z5xpxz03-s,1,1,concat,6
a-6u2xJ2yYs,1,1,concat,6
a3j61B8LiOo,1,1,concat,6
a3kLXTcTsTc,1,1,concat,6
a5pFOB_6Gww,1,1,concat,6
a6ynJUnspdg,1,1,concat,6
a7-chMHiw-Q,1,1,concat,6
a7So4mL2E9Y,1,1,concat,6
a7TAwGKBgyQ,1,1,concat,6
aA5eKRInYI4,1,1,concat,6
aAUshfpVYMA,1,1,concat,6
aNu5Ah6cJ-Y,1,1,concat,6
aO6JFqBS5bs,1,1,concat,6
aThHntX97dU,1,1,concat,6
aWrK_l78dUA,1,1,concat,6
a_9uVjasSoo,1,1,concat,6
a_APMm4gY1I,1,1,concat,6
amZXZ_AT444,1,1,concat,6
amwknqjf7ZU,1,1,concat,6
aqfFAXrCYQU,1,1,concat,6
arflEM_fL6E,1,1,concat,6
b0GmcEURZ34,1,1,concat,6
b0gpoYNct5g,1,1,concat,6
b2iACGKsEJE,1,1,concat,6
b6Xwcb7UQgY,1,1,concat,6
b9W8VOhTsTc,1,1,concat,6
bCyCA8bahTU,1,1,concat,6
bE3ETTXdJgk,1,1,concat,6
bI46Dny1lM0,1,1,concat,6
bIBAOVglatI,1,1,concat,6
bIPS9DCdPV4,1,1,concat,6
bJF9GJFiRR4,1,1,concat,6
bNK3NKZ4n9w,1,1,concat,6
bRxFXEifano,1,1,concat,6
bTHx0n1nMbs,1,1,concat,6
bUuAeEvZet4,1,1,concat,6
bVd1C6P-YvQ,1,1,concat,6
b_HUGZtuw-0,1,1,concat,6
b_MWtxjRghU,1,1,concat,6
bc_SYq1InB0,1,1,concat,6
bdGDrCPZN0M,1,1,concat,6
bfJdo4vT4qc,1,1,concat,6
bgrYSidsvjk,1,1,concat,6
bjkFS1xl1vs,1,1,concat,6
bmxjzAFi9gQ,1,1,concat,6
bnHqyTlqsV4,1,1,concat,6
bnR43ivkziw,1,1,concat,6
boLvCbo7zaU,1,1,concat,6
bq8PBFbhyvY,1,1,concat,6
brLW-aVo_dQ,1,1,concat,6
brhgiKz0phs,1,1,concat,6
bs0w7fWveYI,1,1,concat,6
byrJRl4x3AM,1,1,concat,6
bzBlXF7HONA,1,1,concat,6
c-QjZtgsZ0I,1,1,concat,6
c0GUO4VSgQo,1,1,concat,6
c0gb23b0GpY,1,1,concat,6
c30oil5GNeo,1,1,concat,6
c42U2e9hAD4,1,1,concat,6
c5l6ib3l93Q,1,1,concat,6
cA9memYoDBw,1,1,concat,6
cAq5vuf9HLo,1,1,concat,6
cB-HuqHf5zQ,1,1,concat,6
cBQEbuuSb6s,1,1,concat,6
cJ152Gf2RZY,1,1,concat,6
cL5IOlnkaS8,1,1,concat,6
cLVmk52W78w,1,1,concat,6
cN84RsZhGt8,1,1,concat,6
cQtCDjfqf4Q,1,1,concat,6
cTVYu9uFl8E,1,1,concat,6
cTrFYXu7kQw,1,1,concat,6
cePtbPbBWmk,1,1,concat,6
cgFi5Vi4_bc,1,1,concat,6
clyDQ_QG32Y,1,1,concat,6
cmAK2NJQ83A,1,1,concat,6
co2NR7GraFw,1,1,concat,6
codypjNDPHU,1,1,concat,6
cov0hi4wo1Q,1,1,concat,6
cqeVbrN4TuY,1,1,concat,6
crRojZ4x31w,1,1,concat,6
ct2KdTlUufQ,1,1,concat,6
cuefdemfh18,1,1,concat,6
cvbvBBmu5UE,1,1,concat,6
cwHifG5HiEg,1,1,concat,6
cxkENicGxfU,1,1,concat,6
cy8RaZob4BQ,1,1,concat,6
cyCtePkP9rI,1,1,concat,6
czFENqmcBYk,1,1,concat,6
d3B2h8VOINc,1,1,concat,6
d5h5tJ4FXHo,1,1,concat,6
d8NmMwRpDkA,1,1,concat,6
d99UXbWnVd8,1,1,concat,6
d9dPOHj5wGY,1,1,concat,6
dCwyxqJQn0Q,1,1,concat,6
dHUQua2mNe8,1,1,concat,6
dLTAQj1Di2A,1,1,concat,6
dMKONlUAaZ4,1,1,concat,6
dNzAwvS5fFY,1,1,concat,6
dUGHLFvc7kU,1,1,concat,6
dVs35xOBhH8,1,1,concat,6
dVyaGnjKrpk,1,1,concat,6
dXsGaFZzTVc,1,1,concat,6
dYjlK9708U8,1,1,concat,6
d_DTV_KsM7E,1,1,concat,6
dfKQxWRt7yY,1,1,concat,6
dffWt0bBxvs,1,1,concat,6
dhLViNwn23U,1,1,concat,6
dhvxhN3WHVU,1,1,concat,6
djywCpvpvEc,1,1,concat,6
dkvjey9iWtI,1,1,concat,6
dnaP7Aqxdyg,1,1,concat,6
dobHrY5BAuE,1,1,concat,6
dtBgxNhMrjc,1,1,concat,6
dv799byI5Dw,1,1,concat,6
dxt4WUHiiew,1,1,concat,6
e25jWh1JJ3g,1,1,concat,6
e2TNCf2PEyw,1,1,concat,6
e5vaJXtIaaE,1,1,concat,6
e6Sins2Z2oY,1,1,concat,6
e6aqXU6FBnc,1,1,concat,6
e8B29vYkZG4,1,1,concat,6
e8Ie-rBUFrQ,1,1,concat,6
e8pg7Wig4zI,1,1,concat,6
eA-aDq1St38,1,1,concat,6
eA88Eti1jk0,1,1,concat,6
eFunauf2GP8,1,1,concat,6
eGKzhVn7ufU,1,1,concat,6
eH-gQ2E3C0I,1,1,concat,6
eJb3H8uF5aE,1,1,concat,6
eLxWXTj3vAE,1,1,concat,6
eNeKsutTlCE,1,1,concat,6
eRcH0UwtIIc,1,1,concat,6
eRwjAMFZuMY,1,1,concat,6
eSTPO-XjL9M,1,1,concat,6
eVgdLF9dFWQ,1,1,concat,6
ea8MzbAIXdU,1,1,concat,6
eaTnAr3AUko,1,1,concat,6
ebZIpij85VY,1,1,concat,6
ecVeC3zbJ7Y,1,1,concat,6
edXE0-avZLs,1,1,concat,6
edxPO7uXThg,1,1,concat,6
ee6GJA09SIs,1,1,concat,6
eeedkCfysy4,1,1,concat,6
ef0FTwNFeZU,1,1,concat,6
egH-TuzUs-k,1,1,concat,6
ehXsmPLT_KE,1,1,concat,6
eiL4DcsShOA,1,1,concat,6
ejWqKrTedUI,1,1,concat,6
ejzlR3v7UuQ,1,1,concat,6
ekdUgU9nOpE,1,1,concat,6
em7nu1mDZkE,1,1,concat,6
epBq1Vg4KkI,1,1,concat,6
epXCIwwBwWY,1,1,concat,6
eq8MyI0kc40,1,1,concat,6
ev_kWUtISiA,1,1,concat,6
evyVW18rQK8,1,1,concat,6
ex3csDHPyEY,1,1,concat,6
exutgWhQWtM,1,1,concat,6
f-AtuimMzfk,1,1,concat,6
f08aWm8vQVI,1,1,concat,6
f3PP9bQX-J0,1,1,concat,6
f4S2zVfffBs,1,1,concat,6
f7V3D6RVyUA,1,1,concat,6
f8jEJkpTHUU,1,1,concat,6
fD48DWjVYRE,1,1,concat,6
fGyaEESdY3Q,1,1,concat,6
fHbHoIh6O50,1,1,concat,6
fJ-VsiWq8Xw,1,1,concat,6
fJDU3bj40Jk,1,1,concat,6
fKgGsBP-NXI,1,1,concat,6
fKtx-GVVt74,1,1,concat,6
fOWcMzUPPhQ,1,1,concat,6
fTpDIiEhjJQ,1,1,concat,6
fYa5k98KZrs,1,1,concat,6
f_bUtopi104,1,1,concat,6
fcBpmihKSaQ,1,1,concat,6
fd0Iq_EEnY8,1,1,concat,6
ffWUB-bVc-c,1,1,concat,6
ffvOJ4mJUJQ,1,1,concat,6
fgJ7vu-EQdI,1,1,concat,6
fgpgXsfCRiw,1,1,concat,6
foFvn6o_qWI,1,1,concat,6
fpDJeG8yeYo,1,1,concat,6
fpfb5He25Ws,1,1,concat,6
fpvl8gK9J_w,1,1,concat,6
fqHSPRV076I,1,1,concat,6
fr5a7O3KN2k,1,1,concat,6
ftA4bl3VwO0,1,1,concat,6
fvw1eJeAB0I,1,1,concat,6
fxbM3jtFlrM,1,1,concat,6
fzFBiBiM1Mw,1,1,concat,6
g-LwFitWb2k,1,1,concat,6
g-eO8wgNLII,1,1,concat,6
g-sEVUd2qro,1,1,concat,6
g0wyFhI-4_M,1,1,concat,6
g5cTcMBES5I,1,1,concat,6
gB4QRg-dZ5M,1,1,concat,6
gCLn8o3Lq3A,1,1,concat,6
gDIX6uN6ZGA,1,1,concat,6
gD_oPXs8e7E,1,1,concat,6
gFehradZiFU,1,1,concat,6
gGFGUxLvWPs,1,1,concat,6
gKrolwGDrsg,1,1,concat,6
gLf_6NweOFE,1,1,concat,6
gNESV9H0Gfg,1,1,concat,6
gOcgh8YEb4U,1,1,concat,6
gRUkt84-8ag,1,1,concat,6
gU1JrysVUkk,1,1,concat,6
gW-klEItivg,1,1,concat,6
gWR3joUdip4,1,1,concat,6
gX6nYwmYbRM,1,1,concat,6
g_fouE_TPwc,1,1,concat,6
g_vaycAjQ_Y,1,1,concat,6
gbaDOQhtU00,1,1,concat,6
gd1wZm2Klk4,1,1,concat,6
gdeT_VBqPDA,1,1,concat,6
giX6u_O2FSE,1,1,concat,6
gj-vQxNHGcs,1,1,concat,6
go_xfBlgPl0,1,1,concat,6
gqCOH0vymXQ,1,1,concat,6
gqpb3hXZJYk,1,1,concat,6
grgsZ5FgkJE,1,1,concat,6
gs1EmercxW8,1,1,concat,6
gsthRskb8YI,1,1,concat,6
gtitR-oec-U,1,1,concat,6
guCJmO1c7-4,1,1,concat,6
guY85tQRC4M,1,1,concat,6
gvsCPy1tAnY,1,1,concat,6
gvsk_Lksumw,1,1,concat,6
gwPu4bk7Grs,1,1,concat,6
gx277_4OS1s,1,1,concat,6
gx5EXs8_e_w,1,1,concat,6
gzYobsR5dyU,1,1,concat,6
h-3NR-7bpSE,1,1,concat,6
h185iwcC3Ro,1,1,concat,6
h1H9T-iWscU,1,1,concat,6
h2B26ArS7EI,1,1,concat,6
h2UcNYRgYxY,1,1,concat,6
h33aoLd0_Do,1,1,concat,6
h8CK9dsQfYQ,1,1,concat,6
hAcsWYxNlzs,1,1,concat,6
hAvX1pgwAIY,1,1,concat,6
hBp6XCBBoWY,1,1,concat,6
hC-Qy2oFvpM,1,1,concat,6
hCrl2_MQ4Rk,1,1,concat,6
hDM7tQ2eQ1M,1,1,concat,6
hE6g1OQU-Ks,1,1,concat,6
hEYTpwGnVz0,1,1,concat,6
hG2FY4hqwVA,1,1,concat,6
hKQbJwUFkj8,1,1,concat,6
hLCk6KmcHsQ,1,1,concat,6
hLQ8liyEY-s,1,1,concat,6
hLeUZMdtpkU,1,1,concat,6
hNRNQP5ng8o,1,1,concat,6
hOYfMsBDHog,1,1,concat,6
hP9umPdX9zs,1,1,concat,6
hRJI-twzQaA,1,1,concat,6
hRfikvwdGa8,1,1,concat,6
hRwtsK_aTN8,1,1,concat,6
hS-trZK3Rbk,1,1,concat,6
hSAfEBQTSkI,1,1,concat,6
hTxOk_Bdzs0,1,1,concat,6
hUfSSjqLLvw,1,1,concat,6
hZN-PzibC1Q,1,1,concat,6
haQs_jp7MiU,1,1,concat,6
haj786AzMl0,1,1,concat,6
hanv5U5dNY0,1,1,concat,6
hasw-m6tAY8,1,1,concat,6
hb9Pxf0FGUA,1,1,concat,6
hbq9tO_aICA,1,1,concat,6
hcW-ygHI800,1,1,concat,6
hd2yZDqzfHw,1,1,concat,6
heyhydzBQPU,1,1,concat,6
hfYjPrDHJm0,1,1,concat,6
hhBmxHcWjZ0,1,1,concat,6
hhg9ktivlfQ,1,1,concat,6
hj_hBZW2Q6Q,1,1,concat,6
hkHrwNC7ss8,1,1,concat,6
hkgiQD1lmw8,1,1,concat,6
hlGw5z_qi1Q,1,1,concat,6
hnisdYrPCOA,1,1,concat,6
hqJfH8yvrNI,1,1,concat,6
hquCjov5aUc,1,1,concat,6
hu6UTDHKI_s,1,1,concat,6
hzla3JYgbr8,1,1,concat,6
hzwSzNV1nF0,1,1,concat,6
i-5-qdjtxJs,1,1,concat,6
i0XaOvAUDG8,1,1,concat,6
i0zI6KGgRfg,1,1,concat,6
i16ep3TCR2A,1,1,concat,6
i6QWGVaEogo,1,1,concat,6
iACoeYBuF7c,1,1,concat,6
iB4uixwKs4E,1,1,concat,6
iBUWw_NkGZc,1,1,concat,6
iEiqSl9Q0O0,1,1,concat,6
iFlwce3cNGk,1,1,concat,6
iFnP2qK1kIk,1,1,concat,6
iFtpIpAJCoI,1,1,concat,6
iGXxmtdCp58,1,1,concat,6
iGggD14HQZc,1,1,concat,6
iS5B7AojbKs,1,1,concat,6
iT5Acof7SkQ,1,1,concat,6
iVnCaCz-fAQ,1,1,concat,6
iWFnWFAihrw,1,1,concat,6
iXhT_GkKl2E,1,1,concat,6
iYtPOEnkg9M,1,1,concat,6
iZ_7b6NbQO4,1,1,concat,6
iaUDeZ4KUkQ,1,1,concat,6
ianPnBqMC5c,1,1,concat,6
ighhnTV4Zdc,1,1,concat,6
iix0WzYaN9A,1,1,concat,6
io6-zwjhazc,1,1,concat,6
ip8O_G9CBcU,1,1,concat,6
iph2SHwcVV0,1,1,concat,6
iqOean-YME0,1,1,concat,6
iqlEoMR5RlA,1,1,concat,6
itaZIa1G7G4,1,1,concat,6
j2G8gikxupw,1,1,concat,6
j5Sg_qtUz5s,1,1,concat,6
jBRl24YLv-o,1,1,concat,6
jDGa7cB5LOw,1,1,concat,6
jF1ruMBg_NI,1,1,concat,6
jG4ZGSU7VHk,1,1,concat,6
jIGjfffNRk4,1,1,concat,6
jJa52SPXxT4,1,1,concat,6
jL8nqQCW3Fk,1,1,concat,6
jLe6mYf5qdE,1,1,concat,6
jOGnmtit0fg,1,1,concat,6
jQ7L6VszIeM,1,1,concat,6
jQNd2smcPVs,1,1,concat,6
jRVyk4EuYxA,1,1,concat,6
jUGRnY-hgS0,1,1,concat,6
jUsUXZGkFuQ,1,1,concat,6
jaAjLFPRgEs,1,1,concat,6
jeAM_cAkgSk,1,1,concat,6
jgbNt8MPZF8,1,1,concat,6
jjn4r1ruu5E,1,1,concat,6
jlNkVeX0fn8,1,1,concat,6
jo5xZXkrwWc,1,1,concat,6
jq6dRvkKR2g,1,1,concat,6
k-SikbGbkPk,1,1,concat,6
k0UEU09h6Ec,1,1,concat,6
k0fQqMgttM0,1,1,concat,6
k12xwRms1w8,1,1,concat,6
k1dEbfu0v2w,1,1,concat,6
k3ELqFpk3-4,1,1,concat,6
k7eKOIjoSBs,1,1,concat,6
kA63ejUHP8c,1,1,concat,6
kCDrQtqw6iY,1,1,concat,6
kFaHoIiFLbA,1,1,concat,6
kGA07J3eu48,1,1,concat,6
kGiUBp7MK90,1,1,concat,6
kGph0UibSE4,1,1,concat,6
kIlfx0i4mww,1,1,concat,6
kK1lWFPhg_g,1,1,concat,6
kLatx6YvTII,1,1,concat,6
kMOnkej8k6A,1,1,concat,6
kMlBDtsRPqc,1,1,concat,6
kNE2SYnEMcA,1,1,concat,6
kO9UGhuqWYw,1,1,concat,6
kOh5OnGj6sQ,1,1,concat,6
kOmFQmsDJjY,1,1,concat,6
kShvImLq6ts,1,1,concat,6
kTXesuM4Svk,1,1,concat,6
kW5EblnPrkc,1,1,concat,6
kYRpBaLDMs0,1,1,concat,6
kmHuXHFqJFc,1,1,concat,6
kpC-Rg6QlIk,1,1,concat,6
ksPT4Z6z6os,1,1,concat,6
ktWX2LpGvT4,1,1,concat,6
kvGVecQHSvU,1,1,concat,6
kwSkhKSAkas,1,1,concat,6
l4jYaRNKgho,1,1,concat,6
lANji-BM0AU,1,1,concat,6
lFqTMWFQnIo,1,1,concat,6
lGZhnDiHwTA,1,1,concat,6
lGg0OTgnyxE,1,1,concat,6
lJkTv4oBdT4,1,1,concat,6
lL6GxCIfRmc,1,1,concat,6
lMAXFOLFLng,1,1,concat,6
lP3J3GBV57s,1,1,concat,6
lRAj7CUB2i0,1,1,concat,6
lSZBfjAtRvA,1,1,concat,6
lUl9e10y_UQ,1,1,concat,6
lUmNF427hcQ,1,1,concat,6
lVym3QhDAEk,1,1,concat,6
lYABx1IHcvk,1,1,concat,6
l_J62EV3oLY,1,1,concat,6
lavc39pySgU,1,1,concat,6
lf7z4kFWDQU,1,1,concat,6
lfNgLC-Wtg0,1,1,concat,6
lfwDLBO76F8,1,1,concat,6
lhxR7QPSX8g,1,1,concat,6
liMWf3ybEDA,1,1,concat,6
lkucO70Lqt0,1,1,concat,6
lndvM6d2Ypw,1,1,concat,6
lorVc-9KPKA,1,1,concat,6
luNTixO9zq0,1,1,concat,6
lyXHdlMW5M0,1,1,concat,6
m0qA96qFmGg,1,1,concat,6
m1wdOXUB7sk,1,1,concat,6
m4-gcitgECM,1,1,concat,6
m6F1Hq8MB_A,1,1,concat,6
m8phhDtgzyE,1,1,concat,6
mA0v3gewyFQ,1,1,concat,6
mAmCFI5tYaI,1,1,concat,6
mAurNqWYxCc,1,1,concat,6
mCo2nhCwR08,1,1,concat,6
mFwlQR1Lc8Q,1,1,concat,6
mGx6GG0_Vz4,1,1,concat,6
mIKVBoozlKw,1,1,concat,6
mL7VOSSYu6c,1,1,concat,6
mLq0xcxpRnM,1,1,concat,6
mMvK_DHXo9M,1,1,concat,6
mNxtBpFXeNE,1,1,concat,6
mQbk_f-b2o8,1,1,concat,6
mUglG5jRuCw,1,1,concat,6
mXkw057jpJ4,1,1,concat,6
mXunVuQXiyw,1,1,concat,6
mcdAbYdrz5c,1,1,concat,6
md5LpK8-0X8,1,1,concat,6
mdVnj81KdN4,1,1,concat,6
me-80_hKE30,1,1,concat,6
mi2nXPkyPus,1,1,concat,6
miiTrrG637U,1,1,concat,6
mktHQF3QPh8,1,1,concat,6
ml7UIkh6AL4,1,1,concat,6
mnSmUG7Dw7c,1,1,concat,6
mpRNqPSqX2s,1,1,concat,6
mrszBWsNGtc,1,1,concat,6
msDTJmoFzAE,1,1,concat,6
mtemUrhfLCU,1,1,concat,6
mtqk6pxCSn8,1,1,concat,6
mtrtMQI1oQ4,1,1,concat,6
muybq3KtaGc,1,1,concat,6
mvlBmJXkb7Y,1,1,concat,6
n--zlijV_ks,1,1,concat,6
n299PaP568k,1,1,concat,6
n2JfhdAcVEg,1,1,concat,6
n2_GiBbGsCk,1,1,concat,6
n4tlqemEIuQ,1,1,concat,6
n5HRajCn4J4,1,1,concat,6
n7SqWh9sdMs,1,1,concat,6
nBOPMV9eEy0,1,1,concat,6
nC91r252dd8,1,1,concat,6
nEuIrFdnbRQ,1,1,concat,6
nGuVOy52Pv8,1,1,concat,6
nH-q8lL6pmg,1,1,concat,6
nHPvYEmaMak,1,1,concat,6
nI_mQKzxIxU,1,1,concat,6
nOilRLswWDE,1,1,concat,6
nPgIiscuYgw,1,1,concat,6
nQ606lXWkDo,1,1,concat,6
nQZHCrK4RjI,1,1,concat,6
nTUNHdDmD-A,1,1,concat,6
nUSaFpnln8Q,1,1,concat,6
nVvaCe4esCQ,1,1,concat,6
nX1B72MXjwo,1,1,concat,6
nY3sydLbc50,1,1,concat,6
nYVOkljTF_k,1,1,concat,6
n_N5HhmdJkM,1,1,concat,6
naxWEVRi5h8,1,1,concat,6
nfXxGI7eP_c,1,1,concat,6
nojjgkgH9Wk,1,1,concat,6
nqGhmCrOPMM,1,1,concat,6
nsV8MiVlnMg,1,1,concat,6
ntLy_A0vESk,1,1,concat,6
nxGRKktzIoY,1,1,concat,6
nxcgVnPQayM,1,1,concat,6
nxzJKqlevBs,1,1,concat,6
nyXgPSL-TZw,1,1,concat,6
o5ydlYvLiB4,1,1,concat,6
o63X5IPgR50,1,1,concat,6
o7JfdSrO-xk,1,1,concat,6
oBktjuPVT-E,1,1,concat,6
oC2mY2kWCDE,1,1,concat,6
oFgyF5q7Etc,1,1,concat,6
oKKJluVP55g,1,1,concat,6
oKt_JcXzQAU,1,1,concat,6
oL_f0eOTh8Q,1,1,concat,6
oLqOdjd1f1k,1,1,concat,6
oOok29OcKZ8,1,1,concat,6
oQPU9dWvTIw,1,1,concat,6
oQeclRpNXKk,1,1,concat,6
oRKQsBRlamc,1,1,concat,6
oSOrNNZYpE0,1,1,concat,6
oTv_7rirmUc,1,1,concat,6
oWV3AXx-2zc,1,1,concat,6
oXkGJzlb3jE,1,1,concat,6
oYPkv1-uXGg,1,1,concat,6
oYmWIXzsRHk,1,1,concat,6
oZv6jyJBfTs,1,1,concat,6
ocep2tLHEiU,1,1,concat,6
odDxuS8lo8k,1,1,concat,6
oduu1CmyGkc,1,1,concat,6
oe4oUn2awWM,1,1,concat,6
oeD-gu47gvc,1,1,concat,6
ofrbMD2phso,1,1,concat,6
ogaBiHFPFBE,1,1,concat,6
ogvFbeYftEA,1,1,concat,6
oisJ73W47zI,1,1,concat,6
ojImQAei7_I,1,1,concat,6
ooIep8n4AkE,1,1,concat,6
os0y0Ojcoh8,1,1,concat,6
ot0D7lNYXy4,1,1,concat,6
otLMfbJzU8c,1,1,concat,6
ouQ6zMZHV1U,1,1,concat,6
ow3ITcry-nc,1,1,concat,6
owbHRi9aJSI,1,1,concat,6
ox5bDr8AbrA,1,1,concat,6
p-EqKzr2bJ0,1,1,concat,6
p1VUkDv57rk,1,1,concat,6
p1g-4X0v0Qw,1,1,concat,6
p3FFWCMsGo8,1,1,concat,6
p5NrDvJlP8o,1,1,concat,6
pCl7PGqs-MQ,1,1,concat,6
pI8HKI57kyY,1,1,concat,6
pNgyt4gXB0Q,1,1,concat,6
pO4AN0a9iFg,1,1,concat,6
pObQQqVhPbo,1,1,concat,6
pUB2616QCBA,1,1,concat,6
pUZKGk0JYiw,1,1,concat,6
pUiFySHQTLs,1,1,concat,6
pV3RGLmT7W4,1,1,concat,6
pY1DfAQbYIE,1,1,concat,6
pY9fm53olV0,1,1,concat,6
pZ5tc-smA9c,1,1,concat,6
paINabvxyQc,1,1,concat,6
pcD5twvdOaE,1,1,concat,6
pcMGuMipLbw,1,1,concat,6
pcdfWR7faic,1,1,concat,6
pdh4QwUTYKA,1,1,concat,6
pjKasgmfZB8,1,1,concat,6
pm_A5Q9ZZ2s,1,1,concat,6
pnEuBgsSQ1A,1,1,concat,6
pnjcNd2APfE,1,1,concat,6
ppLdZY98yX4,1,1,concat,6
ppfWQiJ8dew,1,1,concat,6
prJfvDwufs4,1,1,concat,6
pvcYY1XTvNM,1,1,concat,6
pvgOofub_To,1,1,concat,6
pvnTjGKjegQ,1,1,concat,6
q-XiZ1hXx4I,1,1,concat,6
q05tkaDwEkg,1,1,concat,6
q3s-YxvubE4,1,1,concat,6
q3wc4P_Q0aQ,1,1,concat,6
q67_a67T4xw,1,1,concat,6
q8yFw--vtjU,1,1,concat,6
q9_u_P5RwnM,1,1,concat,6
q9iQhDckL18,1,1,concat,6
qBQ5XJy9ss4,1,1,concat,6
qCAeMW410-A,1,1,concat,6
qCDe7tMCaco,1,1,concat,6
qDDzoKdxsIo,1,1,concat,6
qFDiLBcV968,1,1,concat,6
qIIRCcFvpkA,1,1,concat,6
qJ3i8su63_M,1,1,concat,6
qLMbacGKeFE,1,1,concat,6
qOiLWwS8GDw,1,1,concat,6
qPQdXXZLqtc,1,1,concat,6
qQGVYGdKD4I,1,1,concat,6
qQjrvyyfh3A,1,1,concat,6
qQpXTi4Gfg4,1,1,concat,6
qUMmdQ3Fdm4,1,1,concat,6
qWr_dM75hmM,1,1,concat,6
qXCjYqPQ2No,1,1,concat,6
q_mt0zk2mO0,1,1,concat,6
qj8oXuHDJyA,1,1,concat,6
qlAFn91EX7M,1,1,concat,6
quGuvM-WBQk,1,1,concat,6
qxgcCxdVLz8,1,1,concat,6
qyNKVnyVN60,1,1,concat,6
r-yySGMtSRA,1,1,concat,6
r05zCaRqnLE,1,1,concat,6
r3sNBeJKjak,1,1,concat,6
