video_id,horizon,range_min_raw,range_max_raw,range_min_log,range_max_log,range_width_raw,range_midpoint_raw,range_midpoint_log
2Bka_mZ9SnY,30,364025.71205270366,496011.62117772386,12.804982528686523,13.114356651306153,131985.9091250202,430018.66661521373,12.971586222938322
2CUx9pjQ1Ok,30,1193.1030817159951,24346.89673620666,7.085150623321534,10.100200748443603,23153.793654490666,12769.999908961328,9.454932247367715
2D62lF4CnJw,30,320688.2312063145,541028.8152422598,12.67822780609131,13.201229667663574,220340.58403594524,430858.52322428714,12.973537383764214
2Dam4BGWYO8,30,244053.76698848695,2053014.3547930762,12.405147933959961,14.534820175170898,1808960.5878045892,1148534.0608907815,13.953997828194991
2Em6tkDE3ko,30,190377.44393401168,722224.6110425856,12.15676918029785,13.490092849731449,531847.167108574,456301.0274882986,13.030910210228653
2GzwVS1ICgg,30,240397.70443116585,325564.50914525276,12.390054092407228,12.693318977355956,85166.8047140869,282981.1067882093,12.553138947729684
2JwCH4Vn5qo,30,83469.62252520384,908794.9839752581,11.33225002288818,13.71987590789795,825325.3614500542,496132.30325023097,13.114599926151376
2QXjlY1ofso,30,40600.09175511252,1005424.144705553,10.611550235748293,13.8209210395813,964824.0529504404,523012.11823033274,13.167361825390875
2W4ObcDQxcw,30,101614.27683213673,168048.76235278076,11.528949165344239,12.032015419006347,66434.48552064403,134831.51959245873,11.811788691633364
2XdaSUR-igE,30,769633.6992100971,3183515.6524167224,13.553671264648438,14.973497009277342,2413881.9532066253,1976574.6758134097,14.496876448774135
2ePTunTuahg,30,118508.93041875183,271912.03549639886,11.68275203704834,12.513237571716308,153403.10507764702,195210.48295757535,12.181838777857834
2k0fQbHsZjw,30,410893.0284652244,966104.5440612041,12.92609062194824,13.78102836608887,555211.5155959798,688498.7862632142,13.442270286712475
2lDs2-6zsVU,30,131550.6171138555,653937.5222546337,11.787154579162594,13.390768623352052,522386.9051407782,392744.0696842446,12.880916002720792
2syIlzwpsTc,30,28089.85206644292,332629.8289639537,10.243199253082274,12.714788532257083,304539.9768975108,180359.8405151983,12.102714792732625
3-BX9XwOw3A,30,844312.1730062772,1562631.411735203,13.646278762817385,14.261882400512695,718319.2387289257,1203471.79237074,14.000721928862674
33Yffii9zUw,30,193695.6062129168,404511.7894746259,12.174048328399659,12.910438632965088,210816.18326170908,299103.69784377137,12.608548951093727
35_5VoOWeZE,30,651423.0327987368,1214970.4219287203,13.386916065216063,14.010231113433841,563547.3891299835,933196.7273637286,13.74637238381111
3CipDWJAQNw,30,259958.13984221237,511942.46921510214,12.46827974319458,13.145969486236572,251984.32937288977,385950.30452865723,12.863466486418037
3DX98bceKjY,30,520.2435423912241,5655.673287058057,6.256217384338379,8.640591239929199,5135.429744666833,3087.9584147246405,8.035589230453292
3Eejzeu8uHw,30,178443.9938572122,468484.3601543799,12.092035675048825,13.057260131835939,290040.3662971677,323464.17700579605,12.686846742633787
3M9FugPpR4s,30,381210.95116360515,544951.4318120314,12.851110801696775,13.208453788757325,163740.48064842628,463081.19148781826,13.045659836725799
3acM1UYbBhA,30,138080.6916673287,227873.82901319902,11.835600757598876,12.336551761627195,89793.13734587032,182977.26034026386,12.117122628811918
3dNNdac-wQk,30,367916.54447294853,954227.3253384575,12.81561412811279,13.768658256530763,586310.780865509,661071.934905703,13.40161945299747
3fj8UhXZ57o,30,3635.819596451003,82983.60510783092,8.198864841461182,11.326410388946533,79347.78551137992,43309.71235214097,10.676155281825451
3qRycjpWpRs,30,279162.5444995109,1149145.8258907192,12.53955307006836,13.954530334472656,869983.2813912083,714154.185195115,13.4788555639171
3zz8kHPimuU,30,5622.021241156192,887309.8079669308,8.63462438583374,13.695950603485107,881687.7867257746,446465.9146040435,13.00912057712216
47yh4JhcAdo,30,749802.3862203109,1074306.3225740434,13.527566299438476,13.887186660766602,324503.9363537325,912054.3543971772,13.723455962825504
4H-ai43L_4w,30,320950.28425298637,544606.1750462328,12.679044628143311,13.2078200340271,223655.8907932464,432778.22964960954,12.97798301471959
4_OMi1ojpvQ,30,11753.983378710971,48778.73634255506,9.372032546997072,10.795070266723632,37024.75296384409,30266.359860633012,10.317825178543359
4dk0JVAVS7k,30,204311.68792124427,367423.9673940529,12.227406883239746,12.814274406433105,163112.27947280862,285867.8276576486,12.56328834003873
4gUnr7qmnhg,30,4224.716417956999,13703.400430118365,8.348944091796875,9.525472259521484,9478.684012161366,8964.058424037681,9.101089902921254
4sbbwahWUvI,30,234649.1194029879,555240.8805806852,12.365850830078125,13.227159118652342,320591.76117769734,394944.99999183655,12.886504325656322
4ugtOCfEyh8,30,13885.1811626638,71362.98782099469,9.538649463653565,11.175548648834228,57477.80665833089,42624.08449182924,10.660198196796856
4yESQrD1mFU,30,107682.18664503668,142635.1326177652,11.586948738098144,11.868052139282229,34952.945972728514,125158.65963140094,11.737345478311248
5JOB1i7Z-e0,30,14381.151649258618,122569.15827798047,9.573743247985837,11.716438865661623,108188.00662872185,68475.15496361954,11.134240860927617
5V9bqhUXrzQ,30,23852.62114325267,976208.947963753,10.079691314697266,13.791432952880857,952356.3268205003,500030.78455350286,13.122426944490904
5bfI-xbES4M,30,1877143.502681844,2569951.8671308565,14.445262298583984,14.75939811706543,692808.3644490126,2223547.6849063504,14.61461498431106
5dH6AdgdbK8,30,253028.09614554778,3967666.5647951053,12.441259765625,15.19368896484375,3714638.4686495573,2110347.3304703264,14.562363577358093
5dSIKYEUqmk,30,67791.6667889806,1246727.8083352249,11.124209308624268,14.036033725738523,1178936.1415462443,657259.7375621027,13.395836079563438
5ddj3H0K0AU,30,134554.22083309025,972055.3694401413,11.809729957580567,13.787169075012207,837501.148607051,553304.7951366158,13.223666102600763
5jqpTuN4sWo,30,27274.563006276276,157067.91927688534,10.213746452331542,11.964439964294437,129793.35627060906,92171.2411415808,11.431414291996218
5lfeKFoXEuc,30,136269.49683374452,213916.3680777761,11.822397136688233,12.273345088958738,77646.87124403159,175092.9324557603,12.073077865793257
5og28f8t_gg,30,773.7309384240374,24934.64471842331,6.65251579284668,10.124053573608398,24160.913779999275,12854.187828423674,9.461502730905861
5x-OsujjPCg,30,61608.36247044467,508529.4702890955,11.02856912612915,13.139280414581298,446921.1078186508,285068.9163797701,12.560489749795375
5xO7TyMfasU,30,331108.37209955516,787588.8440567087,12.710204029083252,13.576732730865478,456480.4719571536,559348.6080781319,13.23452997360107
63-e-oIv2uc,30,2004389.0022777212,3801498.611048858,14.51085033416748,15.150906181335447,1797109.608771137,2902943.8066632897,14.881236230309074
6DVXvnanjiI,30,284693.79014206404,402962.6194354006,12.559172973632812,12.9066015625,118268.82929333654,343828.20478873234,12.747900315352563
6HgBFyIm82E,30,2407633.097139366,20420072.317750547,14.694155120849606,16.832028961181642,18012439.22061118,11413852.707444957,16.250338413056486
6Quz1p_h2GI,30,2115768.0324926665,4205273.898884754,14.564928913116454,15.251850223541263,2089505.8663920872,3160520.96568871,14.966247750937958
6SQaFF5cSXU,30,15463.54075418768,131403.3749543878,9.646304988861084,11.786034679412841,115939.83420020013,73433.45785428774,11.204148557499687
6UM9h2bOp8A,30,1927130.5594487798,4901772.29002787,14.471543216705323,15.405107593536375,2974641.7305790903,3414451.4247383247,15.043527693983627
6WQNqdljEsM,30,988160.7188908949,3606800.8503347337,13.80360164642334,15.098332023620603,2618640.1314438386,2297480.7846128144,14.647324204829218
6XyTZj66PL8,30,1184433.3615130323,1625212.87202204,13.984775886535644,14.301149978637696,440779.5105090076,1404823.1167675362,14.15542266911849
6YamJS9jL4Y,30,5296.890952822929,150635.39119267394,8.57506408691406,11.92262420654297,145338.500239851,77966.14107274843,11.264042748615214
6amKvChQ1II,30,228.22055402127998,3631432.0951359854,5.4346846580505375,15.105137920379638,3631203.874581964,1815830.1578450033,14.412053859066
6dA2wXCOGgk,30,24283.131517120823,33282.994567677604,10.097578392028808,10.412831916809083,8999.863050556782,28783.06304239921,10.267577146376883
6hHw2mrn5Uc,30,395423.9142464989,1315972.208421861,12.88771619796753,14.090087032318115,920548.2941753622,855698.06133418,13.659674029448878
6pB3LKIxFrM,30,19166.270357019206,145109.48020928164,9.860959434509274,11.885250663757326,125943.20985226243,82137.87528315042,11.316166694735411
6qSxXIHEw7I,30,2182722.6212958773,5592303.678957267,14.596084022521975,15.536902046203613,3409581.0576613895,3887513.1501265718,15.173280475366944
6v6Tk8JsluY,30,127278.98857025697,1124314.5334429014,11.754144573211672,13.932684993743896,997035.5448726445,625796.7610065793,13.346782532400642
6z7ooZ0XuO4,30,43400.58200325535,84584.26404244587,10.678251171112061,11.3455153465271,41183.68203919051,63992.423022850606,11.066535591793137
6zJLP7T0LaQ,30,1131784.013694873,1619911.495181602,13.939306602478027,14.297882690429688,488127.4814867289,1375847.7544382375,14.134581374601453
70Cp6VE4TdE,30,15706.847131248722,765434.8603608374,9.661915683746338,13.548200702667236,749728.0132295887,390570.85374604305,12.875367235806433
73rT3h_Iyso,30,236361.88478086935,804026.5708874248,12.37312355041504,13.59738883972168,567664.6861065554,520194.22783414705,13.161959458240936
75RJwrYtHfI,30,624753.25469183,1472824.2911403605,13.34511365890503,14.2026930809021,848071.0364485305,1048788.7729160953,13.863147460159919
7N0Q5pOfCGk,30,141462.28253478926,982403.2846579464,11.859795475006104,13.797758197784423,840941.0021231571,561932.7835963678,13.239139299151915
7pbFXBuiLYE,30,18210.345403062947,62481.317397458835,9.809800052642819,11.042638874053956,44270.97199439589,40345.83140026089,10.605268142740044
7rIDMn9bHLg,30,153615.18823036025,10009658.037885852,11.94221248626709,16.11906108856201,9856042.849655492,5081636.613058106,15.441144132381522
7zBlAFlimlE,30,24290.69508442078,197594.15484415655,10.097889804840086,12.193975543975833,173303.45975973576,110942.42496428867,11.616775665354508
86567LeqnDI,30,61969.88258947912,932233.3298874589,11.034419918060303,13.745339488983152,870263.4472979798,497101.606238469,13.116551734954696
87-QNfn9lOY,30,98445.8803678338,750952.9118215377,11.497272396087649,13.529099559783935,652507.0314537039,424699.3960946857,12.959139248946762
89po1af12e8,30,354981.8077340632,1768521.5202927806,12.779824638366703,14.385655021667477,1413539.7125587175,1061751.6640134219,13.875431557250234
8BQfTZpgT28,30,332106.28669395385,667924.2934469691,12.713213348388672,13.411931610107422,335818.0067530153,500015.29007046146,13.12239595701453
8Bz5HuDITCU,30,7209.093992058304,68907.44507159092,8.883237266540528,11.140534019470213,61698.351079532615,38058.26953182461,10.546899948123256
8CwRBW7VJxM,30,66280.13747707299,100530.53304423788,11.101660633087159,11.518226718902588,34250.39556716489,83405.33526065544,11.331479547819823
8EXEL3SptS0,30,1239.8054291743551,45417.72018459834,7.123515987396241,10.723679637908935,44177.91475542399,23328.76280688635,10.057485198092225
8FwGqJtHupQ,30,305337.2836325071,866878.0345062016,12.629175567626952,13.672654724121097,561540.7508736945,586107.6590693544,13.281260476403082
8HFm--orgrk,30,10432.613823043877,282133.4602599869,9.252787971496582,12.550139045715332,271700.84643694304,146283.0370415154,11.893305469924032
8OASiDu7w6M,30,37354.9061298481,229308.60793884512,10.528246307373044,12.342828369140626,191953.70180899702,133331.7570343466,11.800603215170268
8UHMAIfJiRU,30,367417.590101063,2587192.5882686917,12.814257049560544,14.766084289550784,2219774.9981676284,1477305.0891848775,14.205730777134873
8YyDjG7QQcs,30,190947.66532153345,506132.3419431538,12.159759902954102,13.134555435180664,315184.67662162037,348540.0036323436,12.761511159743234
8aaeHkWxX5Y,30,51510.3670245083,190585.75155603135,10.849557781219481,12.157862758636478,139075.38453152304,121048.05929026983,11.703951191086688
8pTvOf_Y4K4,30,259460.17164862415,347715.0852099207,12.466362342834472,12.759141578674317,88254.91356129656,303587.62842927244,12.623428868035568
8qTQu6jvesY,30,201988.8656394792,1021645.9660063814,12.215972805023192,13.836926555633543,819657.1003669023,611817.4158229303,13.324190811296795
8sCIYuz9BHk,30,639943.7692886519,899018.7891575547,13.369137153625488,13.709060325622561,259075.01986890286,769481.2792231033,13.553473203046067
8xA-1thsmJw,30,234408.5676217302,344984.94134724967,12.364825153350832,12.751258945465088,110576.37372551946,289696.7544844899,12.576593432552013
9BXiM8D0CC8,30,11842.620410216814,2095042.3447033432,9.3795446395874,14.555084800720216,2083199.7242931265,1053442.48255678,13.867574863475285
9E2S7PAvrTY,30,193837.52581058434,484154.04012495297,12.174780750274655,13.09016046524048,290316.5143143686,338995.78296776867,12.733745896546965
9F0OzS8pFO8,30,115972.0559493042,234115.3859502908,11.661113166809082,12.36357364654541,118143.3300009866,175043.72094979748,12.072796768543308
9S-dTbIk7nA,30,110403.10336120044,148319.5148115926,11.61190258026123,11.907130851745604,37916.411450392174,129361.30908639653,11.770372344172047
9bmqleDqtXE,30,185341.17885820766,719799.7504837168,12.129959011077881,13.486729717254638,534458.5716255092,452570.46467096225,13.022700962626521
9fpgTZPOlRI,30,147012.761772913,503515.2484367292,11.898281478881838,13.12937126159668,356502.48666381615,325264.0051048211,12.692395529376162
9oTkUcSuTh0,30,170570.72201888126,320346.4003818637,12.046911144256592,12.677161312103271,149775.67836298243,245458.56120037247,12.410887492487442
9tQRxBkojMA,30,23981.646216374113,190090.74229221902,10.085085773468018,12.155262088775634,166109.0960758449,107036.19425429657,11.580931662894974
A1JdI80yBE0,30,305591.6012173401,2323902.181162118,12.630008125305176,14.658758735656738,2018310.5799447778,1314746.891189729,14.089155487487368
A2LB-26Mo9I,30,638923.8823733578,1855333.8049018588,13.367542171478274,14.43357572555542,1216409.9225285011,1247128.8436376082,14.036355344051191
A82AAGEG4-A,30,106315.19220444473,215315.10846253255,11.574172878265381,12.27986249923706,108999.91625808782,160815.15033348865,11.988017068080822
AMT7MKra3vs,30,88026.74716441233,443509.9370709009,11.38540735244751,13.002477741241455,355483.1899064886,265768.3421176566,12.490384076688864
A_oNaKx-Ag0,30,183211.05375959768,610920.3363003319,12.118399524688721,13.322723484039306,427709.28254073416,397065.6950299648,12.891859543115904
AsSFN-Xmes4,30,44492.958378824005,633903.4854894577,10.70310869216919,13.359653568267822,589410.5271106337,339198.2219341409,12.73434288907102
AssQjXissX4,30,208.0067110252691,2594.8638816308785,5.342366361618042,7.861674642562866,2386.8571706056096,1401.4352963280737,7.245965501807184
B7nKZ5Hjy6U,30,1594925.9371425812,2157624.87444192,14.282338485717771,14.58451904296875,562698.9372993386,1876275.4057922505,14.444799735537504
BExCUxGJ6t4,30,7082.917626702103,455057.4591904343,8.865582370758057,13.028181171417234,447974.5415637322,231070.1884085682,12.350481116956658
BIVQ8A-BF_I,30,29854.383229311632,13784942.258672712,10.304120445251467,16.439087486267088,13755087.8754434,6907398.320951012,15.74810376034971
BSuTqP0efOw,30,1006146.224752531,1898989.4885313837,13.821638965606688,14.456832981109622,892843.2637788526,1452567.8566419573,14.188844172190072
BapolosU_aE,30,532960.1766752187,1427666.7881265245,13.186203861236573,14.171552753448486,894706.6114513058,980313.4824008716,13.795628699578284
BeN0YoAdS3A,30,608966.5979657462,821989.0788427835,13.31952033996582,13.619483604431153,213022.48087703728,715477.8384042648,13.48070730158636
BiUZf2fA5kw,30,426734.6367983856,607773.8942061405,12.963919982910156,13.317559852600098,181039.25740775495,517254.2655022631,13.156291775357355
BkSldcoWiDg,30,38031.33788623381,164750.378821244,10.546192073822022,12.012192821502685,126719.04093501018,101390.8583537389,11.526748074546177
Bl16sGgNV_E,30,207458.9951679997,984855.3800303043,12.24269380569458,13.800251102447508,777396.3848623047,596157.187599152,13.29826132626586
Brw7rKZf6Uo,30,743460.9568918693,1037149.3844177194,13.519072875976562,13.851987495422364,293688.42752585013,890305.1706547944,13.69932069452145
BsFjnVfJOxk,30,60775.37229994781,842253.134780723,11.014956378936768,13.643837070465088,781477.7624807752,451514.2535403354,13.020364435410999
Bu7N22GWkc4,30,2869.378311020056,13292.639794918015,7.962199115753173,9.495040988922122,10423.261483897959,8081.009052969036,8.997395765777489
But3SCoM04U,30,439365.2500721875,4329810.497524034,12.993088626861573,15.281034564971923,3890445.2474518465,2384587.873798111,14.684537287486583
BvI8iqqQva0,30,330274.3565188404,468528.1647541201,12.707681999206544,13.057353630065919,138253.8082352797,399401.2606364803,12.897724360029157
C1pMizWQhvU,30,295870.063705148,632392.1303623733,12.597679042816162,13.357266521453857,336522.0666572253,464131.0970337606,13.047924482574453
C3mHr_GfyZk,30,730083.0585098898,3833777.612970613,13.500914955139162,15.159361457824707,3103694.554460723,2281930.3357402515,14.640532719442367
C4R4iJVzXVM,30,188.77293807758744,5771.496405844678,5.245828294754029,8.66085991859436,5582.72346776709,2980.1346719611324,8.000059269430906
C5oG7BTTqLA,30,29173.577366176956,249821.39292041087,10.28105297088623,12.428505516052246,220647.8155542339,139497.48514329392,11.84580902099674
C7130KsXXxg,30,87304.15115778883,5747089.653208913,11.377164745330811,15.56420431137085,5659785.502051124,2917196.902183351,14.88613409097203
CBg-NOB37BI,30,854899.5497825528,2901923.636939786,13.658740425109864,14.880884742736816,2047024.0871572332,1878411.5933611693,14.445937612895596
CCJ64sO3wP4,30,6360.91479011088,53787.718084735905,8.758084678649901,10.892819023132327,47426.803294625024,30074.316437423393,10.311460062397616
CHthslHO_dU,30,916632.5724537227,7418040.846699122,13.728463077545166,15.819425678253173,6501408.2742454,4167336.7095764223,15.242787950935554
COk-p0876do,30,494047.11173000396,746053.5621430571,13.11038818359375,13.522554016113281,252006.45041305316,620050.3369365305,13.33755755510395
CRSWVC2AhO0,30,387.3040081396209,7111.746844554265,5.961788558959961,8.869643783569336,6724.442836414644,3749.5254263469433,8.229651222841968
CTkxWexy6i4,30,6558.742867303725,27004.929740046435,8.788706684112551,10.203811740875244,20446.18687274271,16781.83630367508,9.728111994561933
Ck1r06UFj3k,30,163608.29718642271,1024122.7580226379,12.005236530303955,13.8393479347229,860514.4608362152,593865.5276045303,13.294409872093254
CnRU6HF8heM,30,147123.7043825547,2001182.4844225259,11.899035835266114,14.509249305725097,1854058.7800399712,1074153.0944025402,13.88704402085643
CtL__8JCU20,30,33213.037519171965,132095.12197759398,10.410727882385256,11.791285133361816,98882.08445842202,82654.07974838297,11.322431562320995
D5kgdAdZUqI,30,261703.72744167323,916470.6030837655,12.474972152709963,13.728286361694336,654766.8756420922,589087.1652627194,13.2863311377862
DI44AAs8lSo,30,265090.68343396095,832355.6362623414,12.487831020355227,13.632016277313232,567264.9528283805,548723.1598481511,13.215351153147804
DIYkNohNVEY,30,15810.498360443702,55436.122113968464,9.668492698669436,10.923004722595214,39625.623753524764,35623.31023720608,10.480783555620874
DJn1O_3d_OA,30,38571.928564089765,137738.69548133365,10.560305976867676,11.833120918273925,99166.76691724389,88155.3120227117,11.386866790738493
DMaPJH3Zuiw,30,322168.8123422075,1154934.7173853968,12.682834053039548,13.959555244445802,832765.9050431894,738551.7648638021,13.512447827099681
DQhvA8zbAZo,30,349700.85093952436,686560.6565294673,12.764836215972903,13.439451313018798,336859.80558994296,518130.75373449584,13.157984839738724
DTPGALkbTTg,30,266245.5046619609,1202602.2519616827,12.492177867889405,13.999999141693115,936356.7472997218,734423.8783118217,13.506842993411574
DZnOl1zqDU0,30,169123.19974550977,334207.77149783354,12.038388633728028,12.719521141052246,165084.57175232377,251665.48562167166,12.435860020178707
DiNa2Wjyo-4,30,587787.7010624456,791744.0140906882,13.284122810363769,13.581994667053225,203956.31302824256,689765.857576567,13.444108931906383
DjwlMMMjcbM,30,31527.051300497944,255601.04707279848,10.358632946014405,12.451377010345459,224073.99577230052,143564.04918664822,11.874543515906968
Dk5q15lFsRI,30,13265.502802587154,258904.57834885438,9.492997550964356,12.464218711853027,245639.07554626724,136085.04057572078,11.821042615970791
Dlg2gEih9lo,30,228917.66735312098,621886.6666991612,12.341122055053713,13.340514755249023,392968.9993460402,425402.1670261411,12.960792626539886
Dt28UK-ySG0,30,1519.4891577886117,746126.8495291306,7.326787376403809,13.52265224456787,744607.360371342,373823.1693434596,12.831540830403055
DuW2Q-kFEdE,30,213000.66704188965,1348474.0001108546,12.26905527114868,14.11448488235474,1135473.333068965,780737.3335763721,13.567995332448184
DxKpOtmK_5s,30,625700.7178037323,1278266.467647004,13.346629047393797,14.061016178131101,652565.7498432717,951983.5927253681,13.76630412953053
E1Y6ayTpVw8,30,193497.03796259282,24369083.89266432,12.173022651672364,17.008825874328615,24175586.854701728,12281290.465313457,16.32358764333862
E9eki0Jsh2g,30,5154.699820198845,4090891.735781101,8.547858142852784,15.224273777008056,4085737.035960902,2048023.21780065,14.532386090169593
ECIMMCSmBxg,30,176689.7107117446,604632.6552262871,12.082156085968018,13.312378025054931,427942.94451454247,390661.18296901585,12.875598483343355
EGnRLAIH39c,30,1339831.944960963,3108375.9980227365,14.10805549621582,14.949611282348632,1768544.0530617735,2224103.97149185,14.614865132650555
ENsNtN7fTBM,30,556739.7469421935,2470162.363735057,13.229854965209961,14.719794845581053,1913422.6167928635,1513451.0553386253,14.229903728936618
ERPWp3GugLQ,30,953294.8256418167,1550019.9886157888,13.76768054962158,14.253779029846195,596725.162973972,1251657.4071288027,14.03997995565864
EXPAmmytCzs,30,402218.833029942,3494104.6973647946,12.904754066467286,15.066588020324707,3091885.8643348524,1948161.7651973683,14.48239731472354
EYUFiR9_j4A,30,1687302.8596992039,2413028.6287933034,14.338642463684081,14.696393623352051,725725.7690940995,2050165.7442462537,14.53343168646349
Ec5f5477MHA,30,525683.325079782,955859.4809035776,13.172456169128418,13.770367240905761,430176.1558237956,740771.4029916798,13.515448708639203
EeGejr1laNE,30,548072.2153626031,3878968.9820968504,13.214164161682126,15.171080207824708,3330896.766734247,2213520.598729727,14.610095288834184
EijqufYWprU,30,112067.36187078142,1697671.2729462925,11.626864337921143,14.344768619537353,1585603.911075511,904869.317408537,13.715546916733082
Elbec_sLo_Q,30,14399.995898954128,9570621.724445418,9.575052642822266,16.07420883178711,9556221.728546463,4792510.860172186,15.382565228634855
EmYv7WtJHfM,30,29015.56847336587,663967.9703415983,10.275622272491455,13.405990695953369,634952.4018682324,346491.76940748206,12.755617229883491
EmyVLhK2SIU,30,337776.118536132,1861048.8561160997,12.73014154434204,14.436651325225833,1523272.7375799678,1099412.4873261158,13.910287402230587
EsKIIbNoy2s,30,4985.968515836509,11292.84567218829,8.514583492279053,9.33201322555542,6306.877156351781,8139.4070940124,9.004595469295484
F0NhAJ9_FWM,30,13099.294325096447,34646.22740739679,9.480389976501465,10.452972984313964,21546.933082300347,23872.76086624662,10.08053526311184
F2X5OKfqOzk,30,249629.6187793965,330698.9889445891,12.427737579345703,12.708966865539551,81069.37016519261,290164.3038619928,12.578206052883992
F2rxkK2AP44,30,131217.5110673848,1704215.0048202027,11.784619235992432,14.348615741729736,1572997.4937528179,917716.2579437938,13.729644624278961
F9GbDMGTyeg,30,193328.8160213153,746350.313757651,12.172152900695801,13.522951698303222,553021.4977363357,469839.56488948315,13.06014869249749
F9H7hXb87fg,30,13440.458515976039,504339.448995766,9.506099128723145,13.131006813049314,490898.99047978997,258889.953755871,12.464162224054904
