horizon,candidate,n,mae_log,rmse_log,r2_log,mae_raw,rmse_raw,mape_raw,bias_log,corr_true_pred_log,p95_abs_residual_log,family,fit_status
30,stack::elasticnetcv,733,1.2230522917674984,1.6005407035172945,0.7245161008744101,1865758.2847242386,6473762.445054224,38.61738166603036,-0.002488275460477754,0.8512338591888433,3.14152044978995,stack,ok
30,stack::lassocv,733,1.2218515755695871,1.6006861656894522,0.7244660249129179,1862048.1706510931,6474319.50584733,39.11125279281147,-0.002753165219583782,0.8511919699893246,3.1091941654775725,stack,ok
30,stack::linear,733,1.2235380225440284,1.6006972496065937,0.7244622090414639,1872320.278397369,6458767.660667612,39.42077444282488,-0.0026390066478468714,0.8511576849432183,3.0894542701392593,stack,ok
30,stack::ridgecv,733,1.2239335914103409,1.600726891035287,0.7244520042267738,1873354.542098044,6464359.159514421,39.08735777995936,-0.0026113124106883403,0.8511486897458876,3.1161818026730095,stack,ok
30,stack::huber,733,1.2208218313977321,1.6007691397840647,0.7244374586953088,1861918.4349023765,6451752.971078931,40.75869539399868,0.021564018459282276,0.8511820365955687,3.1226438311800853,stack,ok
30,stack::random_forest,733,1.2430411204428713,1.6339054513834985,0.7129109564976872,1898044.7088945103,6554044.417978492,43.89428136831907,-0.012036746192054389,0.8450034443393016,3.2833853230476375,stack,ok
30,stack::hist_gbdt,733,1.2907685029975065,1.704376045922271,0.6876125209263462,1958579.3547939141,6666359.187898467,92.23040851938944,0.00740340841032609,0.8309376339699536,3.2788764421939187,stack,ok
