horizon,candidate,n,mae_log,rmse_log,r2_log,mae_raw,rmse_raw,mape_raw,bias_log,corr_true_pred_log,p95_abs_residual_log,family,model_family,strategy
30,base::gbdt|concat,733,1.2263757496218401,1.6212415797051152,0.7173439784910786,1836432.9564524314,6604735.505608214,37.800220698778595,-0.13333784314164687,0.8480906541960721,3.268726539611816,base,gbdt,concat
30,base::concat_mlp|max_pool,733,1.8877475043761291,2.507335192188787,0.32393637847679857,333709861.3118702,8977794954.5389,146.34791265432864,0.2320721178718348,0.581188147483434,5.1283007621765115,base,concat_mlp,max_pool
30,base::gated_fusion_mlp|concat,733,2.048295241911447,2.665032808595838,0.2362206811880665,3277338.8601249172,34648608.55565753,170.22989009301506,-0.23020604883014423,0.49231310878132123,5.258458137512206,base,gated_fusion_mlp,concat
30,base::ridge|sum_pool,733,2.293976860840031,2.949137047574604,0.06469623075016373,14582016539.860332,394713738956.18646,2840.446700875201,-0.26890428752560896,0.39805611924911716,5.53510684967041,base,ridge,sum_pool
