run_id,model_family,strategy,horizon,video_id,text_present,y_true_log,pred_log,residual_log,abs_residual_log
colab-gbdt-20260306T070623Z,gbdt,concat,30,vvD9meKisvE,1.0,11.12905502319336,13.477426528930664,2.3483715057373047,2.3483715057373047
colab-gbdt-20260306T070623Z,gbdt,concat,30,AMT7MKra3vs,1.0,13.662060737609863,11.839674949645996,-1.8223857879638672,1.8223857879638672
colab-gbdt-20260306T070623Z,gbdt,concat,30,63-e-oIv2uc,1.0,14.176323890686035,14.940892219543455,0.7645683288574219,0.7645683288574219
colab-gbdt-20260306T070623Z,gbdt,concat,30,eV1w0pViXW4,0.0,14.483811378479004,13.638096809387209,-0.8457145690917969,0.8457145690917969
colab-gbdt-20260306T070623Z,gbdt,concat,30,nI_mQKzxIxU,1.0,15.747790336608888,13.88577365875244,-1.862016677856445,1.862016677856445
colab-gbdt-20260306T070623Z,gbdt,concat,30,YFEXKye4XzI,1.0,16.25128936767578,14.039244651794434,-2.2120447158813477,2.2120447158813477
colab-gbdt-20260306T070623Z,gbdt,concat,30,E1Y6ayTpVw8,1.0,17.76451873779297,15.74987506866455,-2.014643669128418,2.014643669128418
colab-gbdt-20260306T070623Z,gbdt,concat,30,_SzBO5h4_h4,1.0,14.311306953430176,12.188183784484863,-2.1231231689453125,2.1231231689453125
colab-gbdt-20260306T070623Z,gbdt,concat,30,6XyTZj66PL8,1.0,14.176374435424805,14.124775886535645,-0.0515985488891601,0.0515985488891601
colab-gbdt-20260306T070623Z,gbdt,concat,30,pBlTkvpQbQ8,1.0,15.220364570617676,13.606159210205078,-1.6142053604125977,1.6142053604125977
colab-gbdt-20260306T070623Z,gbdt,concat,30,5og28f8t_gg,0.0,4.736198425292969,6.35791540145874,1.6217169761657717,1.6217169761657717
colab-gbdt-20260306T070623Z,gbdt,concat,30,rZbaU6cApdc,1.0,18.245515823364254,14.97328758239746,-3.272228240966797,3.272228240966797
colab-gbdt-20260306T070623Z,gbdt,concat,30,KJNzhOCHD3s,1.0,13.124686241149902,12.707491874694824,-0.4171943664550781,0.4171943664550781
colab-gbdt-20260306T070623Z,gbdt,concat,30,u46nGG3-f3M,1.0,11.88802719116211,12.124162673950195,0.2361354827880859,0.2361354827880859
colab-gbdt-20260306T070623Z,gbdt,concat,30,3dNNdac-wQk,1.0,14.587696075439451,13.869861602783203,-0.71783447265625,0.71783447265625
colab-gbdt-20260306T070623Z,gbdt,concat,30,nH-q8lL6pmg,1.0,9.965429306030272,8.256402969360352,-1.709026336669922,1.709026336669922
colab-gbdt-20260306T070623Z,gbdt,concat,30,w4GgUffKvDA,0.0,7.438971519470215,9.481990814208984,2.0430192947387695,2.0430192947387695
colab-gbdt-20260306T070623Z,gbdt,concat,30,oDNyvggPEJA,1.0,13.492319107055664,13.605073928833008,0.1127548217773437,0.1127548217773437
colab-gbdt-20260306T070623Z,gbdt,concat,30,hwkCPw17K5w,1.0,7.181591987609863,7.50108528137207,0.319493293762207,0.319493293762207
colab-gbdt-20260306T070623Z,gbdt,concat,30,b6g_nNUcVAc,1.0,13.333928108215332,13.411420822143556,0.0774927139282226,0.0774927139282226
colab-gbdt-20260306T070623Z,gbdt,concat,30,ECIMMCSmBxg,0.0,12.60455322265625,12.954822540283203,0.3502693176269531,0.3502693176269531
colab-gbdt-20260306T070623Z,gbdt,concat,30,kqQw2xeMmEQ,1.0,16.121410369873047,14.96617317199707,-1.1552371978759766,1.1552371978759766
colab-gbdt-20260306T070623Z,gbdt,concat,30,pU8Jq17Tfys,1.0,13.620229721069336,13.257831573486328,-0.3623981475830078,0.3623981475830078
colab-gbdt-20260306T070623Z,gbdt,concat,30,BeN0YoAdS3A,1.0,12.336811065673828,13.492810249328612,1.1559991836547852,1.1559991836547852
colab-gbdt-20260306T070623Z,gbdt,concat,30,8Bz5HuDITCU,1.0,7.46508264541626,6.922909259796143,-0.5421733856201172,0.5421733856201172
colab-gbdt-20260306T070623Z,gbdt,concat,30,XRqXz5oY3LQ,1.0,13.710651397705078,14.136096954345703,0.425445556640625,0.425445556640625
colab-gbdt-20260306T070623Z,gbdt,concat,30,nOKbD30XNgs,1.0,14.341440200805664,14.514053344726562,0.1726131439208984,0.1726131439208984
colab-gbdt-20260306T070623Z,gbdt,concat,30,dfKQxWRt7yY,1.0,13.632441520690918,13.29164981842041,-0.3407917022705078,0.3407917022705078
colab-gbdt-20260306T070623Z,gbdt,concat,30,pAnVyPylLak,1.0,13.676337242126465,13.796550750732422,0.120213508605957,0.120213508605957
colab-gbdt-20260306T070623Z,gbdt,concat,30,YoCIdgGyaGY,1.0,13.233808517456056,14.122858047485352,0.8890495300292969,0.8890495300292969
colab-gbdt-20260306T070623Z,gbdt,concat,30,gCPbyJhWbFg,1.0,12.506847381591797,12.11204433441162,-0.3948030471801758,0.3948030471801758
colab-gbdt-20260306T070623Z,gbdt,concat,30,kEThxtqF6iU,1.0,13.423181533813477,11.180230140686035,-2.2429513931274414,2.2429513931274414
colab-gbdt-20260306T070623Z,gbdt,concat,30,pzTwTEhxLmU,1.0,11.113029479980469,8.558955192565918,-2.554074287414551,2.554074287414551
colab-gbdt-20260306T070623Z,gbdt,concat,30,73rT3h_Iyso,1.0,12.701570510864258,13.856623649597168,1.1550531387329102,1.1550531387329102
colab-gbdt-20260306T070623Z,gbdt,concat,30,0LtgYK8qW5E,1.0,14.895564079284668,13.448447227478027,-1.4471168518066406,1.4471168518066406
colab-gbdt-20260306T070623Z,gbdt,concat,30,86567LeqnDI,1.0,11.386693000793455,13.216012001037598,1.8293190002441408,1.8293190002441408
colab-gbdt-20260306T070623Z,gbdt,concat,30,2D62lF4CnJw,1.0,11.258459091186523,13.020479202270508,1.7620201110839844,1.7620201110839844
colab-gbdt-20260306T070623Z,gbdt,concat,30,sXagZeRlJAs,0.0,13.707808494567873,12.953489303588867,-0.7543191909790039,0.7543191909790039
colab-gbdt-20260306T070623Z,gbdt,concat,30,xQvo2WhavF4,1.0,13.785540580749512,12.848142623901367,-0.9373979568481444,0.9373979568481444
colab-gbdt-20260306T070623Z,gbdt,concat,30,vQOPcS7JTug,1.0,15.478059768676758,13.90048599243164,-1.5775737762451172,1.5775737762451172
colab-gbdt-20260306T070623Z,gbdt,concat,30,q7yV80gCtnw,1.0,7.191429138183594,6.8996148109436035,-0.2918143272399902,0.2918143272399902
colab-gbdt-20260306T070623Z,gbdt,concat,30,ajFl5Idvh3s,1.0,12.461617469787598,13.245348930358888,0.7837314605712891,0.7837314605712891
colab-gbdt-20260306T070623Z,gbdt,concat,30,GNL07RtCUzo,1.0,15.31707000732422,15.180121421813965,-0.1369485855102539,0.1369485855102539
colab-gbdt-20260306T070623Z,gbdt,concat,30,dYThAX_xm68,1.0,12.71511936187744,12.618961334228516,-0.0961580276489257,0.0961580276489257
colab-gbdt-20260306T070623Z,gbdt,concat,30,PnF8PWgOdgg,1.0,10.794255256652832,12.342584609985352,1.5483293533325195,1.5483293533325195
colab-gbdt-20260306T070623Z,gbdt,concat,30,But3SCoM04U,1.0,18.502344131469727,14.659048080444336,-3.84329605102539,3.84329605102539
colab-gbdt-20260306T070623Z,gbdt,concat,30,1WRQ01U0gBY,1.0,15.15725803375244,14.40781021118164,-0.7494478225708008,0.7494478225708008
colab-gbdt-20260306T070623Z,gbdt,concat,30,y9YICsByOqg,1.0,13.596022605895996,13.827984809875488,0.2319622039794922,0.2319622039794922
